id,field,z,Muv,log_Mstar,mass_source,log_Mh,Re_pc,concentration,t_cosmic_Gyr,gamma_halo,gamma_cen,delta_gamma,boost_factor,log_boost
32535,b'primer-cosmos-west',5.749178409576416,-20.23449898226678,8.993799592906711,MUV_proxy,10.568717433864354,81.89057825756488,5.0,0.981514792181672,0.6270700561929309,0.7919034647818219,0.16483340858889106,36.42494975948946,1.5613989614251014
33230,b'primer-cosmos-west',4.752186298370361,-17.610550643974662,7.944220257589864,MUV_proxy,9.4194388874269,102.99714741537545,4.854503377492179,1.246998833618438,0.6215831061102165,0.6440905218259008,0.022507415715684265,1.865827984958928,0.27087160263306487
36162,b'primer-cosmos-west',6.410995006561279,-19.568531734170094,8.727412693668036,MUV_proxy,10.368512194324165,133.52391874334594,3.7446474362475755,0.8530587085424749,0.6033724392045826,0.6826213601326161,0.07924892092803348,4.492056947024565,0.6524452532932855
42656,b'primer-cosmos-west',5.685393333435059,-19.814370654938724,8.82574826197549,MUV_proxy,10.394287595318994,137.01309082108364,3.649286334638761,0.9955843377326118,0.6199432533938726,0.6973801097528907,0.07743685635901809,5.546796059788591,0.7440421983762807
43505,b'primer-cosmos-west',4.675452709197998,-18.2588908483399,8.20355633933596,MUV_proxy,9.671101610255759,109.58652388039856,4.562604801167835,1.272309518181456,0.6262653207323229,0.6570952817585914,0.03082996102626856,2.3909057899449273,0.3785624637305207
44446,b'primer-cosmos-west',7.13146448135376,-19.331198491900594,8.632479396760237,MUV_proxy,10.345625844895613,108.95758931533,4.588941469262587,0.7421986937499522,0.5881137742438769,0.6923656203683515,0.10425184612447458,5.581499246911426,0.7467508704796637
46914,b'primer-cosmos-west',5.654763221740723,-17.61938173389842,7.947752693559368,MUV_proxy,9.51322901573344,113.61711005427549,4.400745625030837,1.0024601656605607,0.6005591045799495,0.6244322712288971,0.023873166648947564,1.7020271277112302,0.23096647779404766
47165,b'primer-cosmos-west',5.2337646484375,-19.56849778809148,8.727399115236592,MUV_proxy,10.250775580080342,103.36663149948336,4.83715095236028,1.10558267658901,0.6248912804681223,0.7131183710029297,0.08822709053480748,8.737355941352776,0.941380028308379
50300,b'primer-cosmos-west',5.696131706237793,-16.937448374384132,7.674979349753652,MUV_proxy,9.24459252037743,150.08269342514518,3.3314967141723013,0.993192322257005,0.5972842563189111,0.6079801796785566,0.01069592335964542,1.2662617906465232,0.10252350226873806
50560,b'primer-cosmos-west',5.145898818969727,-17.434969123823286,7.8739876495293135,MUV_proxy,9.388577531426286,90.27714609838806,5.0,1.1293389472316293,0.6114450560586057,0.6341048765285415,0.022659820469935865,1.7659351770513918,0.24697475769819002
51657,b'primer-cosmos-west',4.794125556945801,-18.177887340483117,8.171154936193247,MUV_proxy,9.650567491887827,80.07213167615052,5.0,1.233516137837907,0.6229609408860429,0.6567531387702628,0.03379219788421983,2.525133188872175,0.40228429004546506
53626,b'primer-cosmos-west',5.655242443084717,-19.186536846909597,8.574614738763838,MUV_proxy,10.14013898307231,104.23609330794173,4.79680295118951,1.0023519834418297,0.6117893408269002,0.685620420024536,0.07383107919763587,5.178676522687109,0.7142187843912327
54067,b'primer-cosmos-west',5.656432628631592,-16.420082718361684,7.468033087344673,MUV_proxy,9.03367635020783,129.6591627943341,3.8562642949739088,1.0020833879001738,0.5969443009495948,0.6063801889044907,0.009435887954895916,1.2338301289135132,0.09125537107988792
55716,b'primer-cosmos-west',4.438319206237793,-19.52827176095274,8.711308704381096,MUV_proxy,10.155140625004876,100.42275056217166,4.978951454734855,1.356176458313602,0.6417569363448516,0.7167012502222402,0.07494431387738854,9.569834104224864,0.9809044092246814
1498,b'gds',4.663384437561035,-17.049821320811702,7.71992852832468,MUV_proxy,9.186266972080784,72.06188418034793,5.0,1.27636785708035,0.6221611421322405,0.6382980347871935,0.016136892654952995,1.5804387033446112,0.19877765657203883
2981,b'gds',4.812244892120361,-17.119080989513087,7.747632395805234,MUV_proxy,9.228856885017269,114.38734607843122,4.371112864679702,1.227765776510751,0.6185889192574183,0.6331960658097537,0.014607146552335415,1.4896434105591907,0.17308231984806735
3099,b'gds',5.458367824554443,-17.658893012927248,7.963557205170899,MUV_proxy,9.509393987626343,72.9155545516948,5.0,1.0484861027263923,0.6050887409658735,0.6328789998346622,0.02779025886878872,1.910766459430846,0.28120760930592115
5434,b'gds',4.107268333435059,-18.946371215886643,8.478548486354656,MUV_proxy,9.889275319698163,136.0695016042382,3.6745927199341364,1.4896336505663912,0.6447788841325325,0.6763733577816496,0.03159447364911716,2.8458759572390444,0.45421596663350045
14381,b'gds',5.4444098472595215,-17.44868786957614,7.879475147830456,MUV_proxy,9.423916132556407,88.22444685490777,5.0,1.0518904503925417,0.6045832228378104,0.6288413788220905,0.02425815598428005,1.76304552400151,0.24626352646120192
14605,b'gds',6.928058624267578,-19.97840232877564,8.891360931510256,MUV_proxy,10.584166793937014,128.9742241066029,3.8767436165130786,0.7709606910217479,0.6039288442530428,0.7275885429454165,0.1236596986923737,8.319438934374837,0.9200940383194111
16053,b'gds',6.901800632476807,-18.191378539819407,8.176551415927761,MUV_proxy,9.866731479175442,86.51278858910993,5.0,0.7748085792042544,0.578904083749091,0.6308701541288891,0.05196607037979817,2.446724421169193,0.38858505676277716
18537,b'gds',4.277338027954102,-19.249148090335602,8.59965923613424,MUV_proxy,10.02739303892965,154.45247659225817,3.2372417136434715,1.4184822362064573,0.6428776782094215,0.676029755252744,0.03315207704332246,2.843438481851872,0.4538438366742495
22388,b'gds',7.181869983673096,-21.46969717312723,9.487878869250892,MUV_proxy,11.206065867618202,51.617490766362046,5.0,0.7353462000469456,0.6655084912349685,1.3182945806412625,0.652786089406294,42924.365123883465,4.632703880414593
23636,b'gds',7.132840633392334,-18.779453627405857,8.411781450962343,MUV_proxy,10.125065514301577,89.84060419451028,5.0,0.7420102019096889,0.5804562662120298,0.6608129167946961,0.08035665058266628,3.7622233552395166,0.5754445751241338
23868,b'gds',8.927632331848145,-16.9465346152692,7.678613846107679,MUV_proxy,9.571377079292494,90.87535500375513,5.0,0.549985636811291,0.5371512026729112,0.5710692022324857,0.03391799955957453,1.5136780774687217,0.18003352110534357
29303,b'gds',5.98597526550293,-18.787360303492225,8.41494412139689,MUV_proxy,10.013541647947182,130.32232675744794,3.8366411377122294,0.932063501418489,0.601181368189788,0.6459396324572276,0.044758264267439674,2.5270599317306544,0.4026155417660847
32147,b'gds',4.603240966796875,-19.883185083381356,8.853274033352541,MUV_proxy,10.31359813003223,104.21841686410552,4.797616535011941,1.296917155812134,0.642452869122006,0.7363913725641278,0.09393850344212173,14.98940296360508,1.1757843349980082
32402,b'gds',4.942437648773193,-17.55627291774137,7.922509167096548,MUV_proxy,9.416752931973868,111.45010928298252,4.4863123348802825,1.1877238315255796,0.6167302549543489,0.6371447491593755,0.020414494205026612,1.7139786462811384,0.23400540693371458
35367,b'gds',5.489471912384033,-17.944753498605117,8.077901399442046,MUV_proxy,9.62684859068045,63.37424282665511,5.0,1.0409653083117558,0.6057032343180712,0.6392499862259211,0.03354675190784995,2.1728123277978084,0.33702221664651133
37563,b'gds',5.713144302368164,-18.666576660057665,8.366630664023065,MUV_proxy,9.93794509425988,144.5669394743945,3.4586054171020155,0.9894221907806818,0.6055960647316385,0.6394065081088912,0.0338104433772527,2.10306461474054,0.32285261619282357
39509,b'gds',4.2876787185668945,-17.16212068916509,7.764848275666035,MUV_proxy,9.193616147522723,107.79712363249557,4.638342686253963,1.4143383707725494,0.63224709867176,0.6468023941088195,0.014555295437059468,1.5800700383111022,0.19867633795308387
41129,b'gds',7.1333513259887695,-16.800949680769378,7.62037987230775,MUV_proxy,9.333715004906628,68.40762320978455,5.0,0.741940272477664,0.5673647545770526,0.5896227145693461,0.02225795999229352,1.443368310563662,0.15937716604529706
44531,b'gds',7.124074459075928,-17.667782455855026,7.96711298234201,MUV_proxy,9.679520428249601,98.9594943584412,5.0,0.7432122693946389,0.5713827303484854,0.6099957486033216,0.03861301825483621,1.8921731363070557,0.2769608723948316
45202,b'gds',7.131255626678467,-17.686303160663435,7.974521264265373,MUV_proxy,9.68764682693322,89.27772862245315,5.0,0.7422273075759379,0.5713587269439739,0.6104888836925886,0.03913015674861464,1.9067695292771156,0.2802982031603204
46221,b'gds',4.045229434967041,-99.0,,default_logMh,11.0,93.70175862178229,5.0,1.5170740352900913,0.700367207179587,1.0356745135340002,0.3353073063544132,81156.40665030459,4.909322809597233
46281,b'gds',4.789628028869629,-99.0,,default_logMh,11.0,98.64294721636861,5.0,1.2349504031532184,0.6828220580164304,1.0382638291307522,0.35544177111432185,17231.772371492803,4.2363299490424895
51983,b'gds',7.135305404663086,-99.0,,default_logMh,11.0,69.60012298027199,5.0,0.7416728004799437,0.636194138568918,1.0455168309452116,0.4093226923762936,850.9047267856623,2.9298809361743867
52017,b'gds',6.3311333656311035,-99.0,,default_logMh,11.0,146.5323076361852,3.4122167873136546,0.8670355486975789,0.6509531762035353,0.8650791541909335,0.21412597798739819,61.9088409535782,1.7917526733041793
64049,b'gds',5.271345615386963,-99.0,,default_logMh,11.0,81.54651482482295,5.0,1.0956741299436132,0.6722830364186433,1.0398545606881051,0.3675715242694618,7705.941162793877,3.886825688719092
65646,b'gds',5.6580657958984375,-99.0,,default_logMh,11.0,89.56483600565815,5.0,1.0017150168496964,0.6642242395562205,1.0410895270494216,0.37686528749320114,4399.063966873973,3.6433602771072136
66116,b'gds',6.84642219543457,-99.0,,default_logMh,11.0,102.6202347336458,4.872333427201434,0.7830292763129661,0.6413696886191997,1.02854270012378,0.38717301150458017,843.0803678873127,2.9258689763641534
