z_phot,log_Mstar,dust
4.2277,8.17117,0.1
7.4172,8.36798,0.0
5.2932,8.73135,0.0
6.0036,8.95292,0.2
6.8622,8.15387,0.0
7.5814,8.31051,0.0
4.9788,8.41337,0.0
4.6639,7.75893,0.1
4.2758,8.19754,0.2
4.2387,7.99877,0.0
4.2842,9.01961,0.1
4.1087,8.50907,0.1
4.3432,9.85717,0.1
6.2862,9.45038,0.0
7.4935,11.35621,0.8
5.6828,8.63017,0.1
6.9358,9.5115,0.1
7.3631,8.92824,0.0
7.8586,9.3231,0.1
4.695,7.93981,0.1
6.6709,8.44546,0.1
8.1342,8.79295,0.0
4.1373,8.64977,0.1
5.3999,8.79015,0.0
4.255,9.01715,0.0
4.2483,8.35968,0.1
4.0242,9.46524,0.1
4.2886,8.52779,0.0
4.4154,8.16868,0.1
7.5467,8.4893,0.0
4.5325,8.47104,0.1
6.5068,9.05844,0.1
4.6924,8.30105,0.1
10.1079,8.848,0.0
4.6786,8.67733,0.1
4.4165,8.80285,0.1
4.702,9.72628,0.1
4.4454,9.33956,0.0
4.7764,8.51036,0.1
4.5675,9.16367,0.1
9.0742,9.02516,0.0
4.3213,9.34168,0.2
6.4418,9.05893,0.0
4.3332,8.70478,0.1
4.6926,8.83456,0.0
4.4412,9.01522,0.1
6.4064,8.78237,0.0
4.4071,8.52914,0.1
4.0371,8.60965,0.1
4.745,9.13298,0.0
4.5948,8.11179,0.0
4.3278,8.36205,0.1
4.1501,8.70912,0.1
4.2112,8.32667,0.1
4.636,7.72459,0.1
7.3721,9.22882,0.1
8.4271,9.44442,0.1
4.1667,9.01532,0.1
4.7859,8.90321,0.1
4.1136,8.4383,0.1
7.5925,9.1212,0.1
4.0897,8.46667,0.0
4.4963,8.67524,0.1
4.9361,9.42773,0.1
6.7207,8.24611,0.0
4.6378,8.78273,0.1
4.5734,8.58066,0.0
4.22,8.59197,0.0
4.1159,7.98292,0.0
4.6043,8.46238,0.0
6.926,7.86975,0.0
5.4339,9.13465,0.1
7.4683,9.73213,0.1
4.1589,9.1707,0.0
4.7477,8.53252,0.1
10.0579,8.0652,0.0
4.6729,8.84099,0.1
4.5643,9.04772,0.2
6.9954,8.9875,0.0
4.7362,9.23384,0.2
4.529,8.19523,0.1
7.3048,9.89348,0.2
4.5367,9.21536,0.1
7.4366,7.99915,0.0
5.8849,8.80615,0.2
4.8091,8.86092,0.1
5.255,8.82229,0.0
4.5091,9.44322,0.1
5.4722,9.39721,0.2
4.6972,8.04154,0.1
4.8032,8.6945,0.0
5.4964,9.01624,0.0
4.8278,8.27994,0.1
4.623,8.86781,0.2
4.2842,8.43574,0.0
4.3608,9.05147,0.1
6.3796,8.78395,0.0
4.2036,8.874,0.0
7.5175,8.57892,0.0
10.0052,8.19759,0.0
7.1521,8.91361,0.1
4.2811,8.96,0.1
7.4647,8.75,0.0
4.243,8.38597,0.1
4.5125,8.62018,0.1
4.4246,8.20202,0.0
5.676,8.27784,0.0
4.6399,10.02557,0.7
4.705,8.69168,0.2
4.0926,8.58608,0.1
4.3852,10.37812,0.5
7.1187,9.67714,0.2
4.745,8.72245,0.1
7.561,9.06392,0.0
4.1089,8.7314,0.1
7.529,8.36972,0.0
4.9422,8.28606,0.0
4.6995,7.93594,0.1
4.6187,8.49514,0.2
4.4187,8.63779,0.1
6.5648,8.54735,0.0
4.296,8.55064,0.1
4.2319,8.66018,0.0
9.6323,8.36927,0.0
4.9712,8.82069,0.0
4.8869,8.89901,0.1
5.4954,8.46488,0.0
4.6396,7.94077,0.1
4.6477,8.0431,0.1
5.5246,8.97716,0.1
4.3515,8.56624,0.0
7.1033,8.574,0.0
6.8069,7.69345,0.0
4.6044,8.64021,0.0
4.0552,8.46859,0.1
4.5969,7.80715,0.1
4.6584,8.79174,0.1
4.7557,9.76525,0.1
4.0656,7.81891,0.0
4.0855,8.77357,0.1
4.007,8.57198,0.1
5.457,8.41124,0.2
4.694,8.4451,0.0
4.6277,8.30627,0.0
4.2698,8.53508,0.1
8.2623,10.09282,0.5
7.2908,9.50787,0.2
4.1776,7.69961,0.0
4.8268,8.16813,0.0
4.6764,8.75606,0.0
4.2085,8.75826,0.1
4.6937,8.92991,0.2
4.3,9.36106,0.1
4.8369,8.76435,0.1
4.0019,10.07005,0.5
4.3223,8.66907,0.1
4.5645,8.2646,0.1
4.7028,8.42924,0.1
4.7747,9.79876,0.2
4.6269,7.92677,0.0
7.4283,8.03212,0.0
4.6985,9.25707,0.1
4.7159,9.30108,0.1
4.5523,8.89833,0.1
4.5476,8.56085,0.0
7.6946,9.22653,0.0
4.209,9.17659,0.0
4.6042,8.35349,0.1
4.6361,8.33829,0.2
4.7979,9.00001,0.1
4.2724,8.38449,0.0
5.9538,8.62878,0.1
6.8137,9.31364,0.1
4.5844,8.65679,0.1
4.853,8.74459,0.0
4.8236,8.44381,0.0
7.9047,10.222,0.3
4.6501,8.71223,0.0
4.779,9.27569,0.1
4.8685,9.26037,0.0
7.1579,9.12724,0.0
4.7946,9.8269,0.2
4.6839,8.13555,0.1
7.2143,7.87717,0.0
6.6812,8.35528,0.0
4.2045,8.19828,0.1
4.5111,8.21277,0.1
4.0345,8.75295,0.1
4.6102,8.50461,0.1
6.6299,9.19918,0.1
6.6213,9.54056,0.1
4.5405,8.34832,0.1
7.3592,7.7445,0.0
4.1655,9.05784,0.1
7.6191,9.63454,0.1
7.4058,9.46634,0.1
4.3132,9.029,0.1
4.4611,9.91547,0.1
5.8799,8.83533,0.0
6.1223,8.74672,0.1
6.6829,8.88802,0.0
4.6364,9.6447,0.2
4.6408,8.12601,0.1
6.5078,9.69248,0.1
10.028,8.30509,0.0
4.4617,8.74467,0.8
4.0276,8.79758,0.1
4.3313,8.50773,0.1
4.671,8.20942,0.1
4.7298,8.88681,0.2
4.1,9.19678,0.1
4.9245,8.75563,0.0
4.6016,8.2512,0.1
6.3853,8.57568,0.0
4.2441,8.41357,0.0
5.3442,8.98789,0.1
4.2751,8.64207,0.1
7.418,8.9031,0.0
4.695,8.79239,0.2
5.8415,9.06492,0.0
7.1833,8.89012,0.1
4.7208,10.10524,0.4
4.4227,8.61332,0.0
4.69,8.66751,0.0
7.0936,9.40607,0.0
7.9483,8.79683,0.1
4.8058,7.82293,0.0
4.0977,8.55431,0.0
6.777,8.30577,0.0
4.8418,8.59942,0.0
4.4138,8.4272,0.0
4.3359,8.6249,0.1
10.0271,8.56773,0.0
6.6344,8.25011,0.0
5.9849,9.23347,0.1
4.5584,8.88248,0.2
4.5968,8.52891,0.0
5.8605,8.11526,0.0
5.4156,8.84976,0.1
4.073,9.02118,0.3
5.7862,8.72888,0.1
9.9918,8.5973,0.0
4.555,8.7673,0.1
7.4492,8.00674,0.0
7.0194,8.70189,0.1
4.6297,7.82697,0.2
4.5585,9.48153,0.1
4.3262,8.17912,0.2
5.0024,9.51232,0.1
4.1495,9.04629,0.1
7.7129,9.21995,0.1
8.075,9.96593,0.4
4.1135,9.22544,0.2
4.3825,9.10433,0.1
5.8225,8.16658,0.0
4.7556,7.99805,0.0
6.5313,9.74367,0.4
9.3133,7.09867,1.0
4.9994,8.31155,0.0
4.2513,7.73123,0.0
4.1512,8.47291,0.0
4.151,8.38972,0.1
4.2058,8.5703,0.0
4.3823,8.27324,0.0
4.0423,9.61561,0.0
4.6218,7.72144,0.0
4.6615,7.81525,0.1
7.3578,7.39003,0.0
4.6718,7.86279,0.0
4.4354,8.79601,0.0
4.332,7.90354,0.1
4.5015,8.05304,0.1
4.5877,8.10115,0.1
4.8995,8.44847,0.0
4.4488,8.84743,0.1
6.0717,8.55784,0.1
7.7929,10.48395,0.4
4.6508,8.05369,0.2
4.0732,8.63648,0.1
4.4508,8.75255,0.1
4.4209,8.25349,0.1
9.3182,9.11778,0.1
4.1158,9.01002,0.1
7.5585,8.25674,0.0
4.199,9.03969,0.1
4.3001,8.55016,0.1
4.6749,8.42512,0.2
4.1232,9.80038,0.1
7.4271,9.02357,0.0
4.1161,8.38889,0.0
6.1341,9.03371,0.1
4.6075,7.98695,0.0
4.9647,9.03263,0.2
5.3454,8.09259,0.0
7.115,9.77458,0.1
6.1835,8.83074,0.0
4.9409,8.89599,0.0
5.4512,8.69297,0.1
5.629,9.13027,0.2
6.2827,9.30345,0.1
8.1041,8.671,0.0
4.5785,9.14603,0.3
5.2469,8.63047,0.0
5.23,9.05725,0.0
6.7936,8.32361,0.0
4.6158,8.7084,0.1
4.3579,8.83517,0.0
6.1539,8.70403,0.0
8.7184,8.14836,0.0
6.4895,8.62088,0.0
4.4968,9.68236,0.1
7.5752,8.85676,0.0
4.7814,9.8824,0.4
5.2613,6.1451,0.4
4.1283,8.51485,0.1
6.6866,9.2278,0.1
6.1989,8.88914,0.0
4.209,8.76977,0.1
4.4755,8.48112,0.1
4.5448,8.10193,0.0
4.4878,9.70046,0.2
7.4165,8.48949,0.0
6.6949,8.04205,0.0
4.2409,8.54324,0.0
4.6785,8.05024,0.1
7.3282,9.71189,0.3
4.2582,8.83885,0.1
4.0613,8.68032,0.0
4.607,7.95701,0.2
4.5442,7.72334,0.0
4.5048,8.50713,0.1
4.6648,8.06047,0.0
8.3295,9.37618,0.1
5.4145,7.73844,0.0
4.4917,9.23118,0.3
8.2796,9.26921,0.0
4.6206,9.73026,0.1
4.403,8.68614,0.0
4.0455,8.57152,0.0
5.8563,9.33669,0.0
4.9558,8.00822,0.0
5.2106,9.35913,0.1
9.3084,9.71262,0.1
4.5865,8.20802,0.1
6.1412,8.7799,0.0
4.2186,8.81348,0.0
4.6755,8.49196,0.1
7.0731,8.21555,0.0
8.9528,8.40922,0.0
4.1024,8.387,0.0
4.2496,8.72863,0.0
4.0072,10.27686,0.2
5.3508,10.0,0.0
4.663,8.0788,0.1
7.1683,8.21109,0.0
4.6666,8.5891,0.1
4.0156,8.48828,0.0
6.4443,8.64095,0.1
4.5817,8.79797,0.1
7.659,8.70819,0.1
4.3216,8.06276,0.0
4.064,8.75597,0.0
4.6942,8.59851,0.1
4.3718,8.03656,0.0
4.753,8.69653,0.1
4.1287,10.64832,0.6
4.6281,8.24999,0.1
4.5379,8.56494,0.1
5.0616,8.54462,0.0
4.6914,8.1834,0.2
4.2762,8.61172,0.2
4.0202,8.74431,0.4
4.7091,8.36964,0.1
4.5261,8.40395,0.1
4.3128,9.25624,0.1
4.6098,8.9888,0.0
4.4524,8.17486,0.1
4.7044,9.07706,0.1
4.6466,8.30716,0.1
7.5658,9.2216,0.1
4.5141,9.46508,0.1
6.7082,8.31856,0.0
9.257,8.80127,0.0
4.1262,8.37277,0.1
4.6402,7.70334,0.0
4.4302,8.97226,0.2
4.9038,10.29677,0.2
6.8089,9.33259,0.1
4.3671,7.88416,0.0
7.2366,9.06728,0.1
4.4388,8.73897,0.2
4.0468,8.0571,0.1
4.6155,7.86182,0.1
4.7011,8.0172,0.1
4.7562,8.41522,0.0
4.6825,8.41298,0.0
4.4316,10.22655,0.5
4.6463,8.69061,0.0
4.5899,8.16645,0.1
4.3874,8.4165,0.1
5.5081,9.35219,0.0
4.6578,7.6994,0.0
4.4578,7.93186,0.1
4.6059,8.33829,0.1
4.3438,8.71402,0.2
4.7611,8.84775,0.1
10.0277,9.84332,0.1
7.5922,8.35668,0.0
4.621,9.12409,0.1
5.1497,8.87472,0.1
4.742,8.48221,0.1
4.349,8.47732,0.1
4.7258,8.01161,0.0
4.6655,8.75115,0.0
6.1192,8.90039,0.0
4.4408,8.43948,0.1
7.5322,9.3122,0.1
4.664,7.79206,0.1
5.6047,8.65753,0.0
4.0095,9.32608,0.2
6.5572,8.63407,0.0
4.4166,8.48209,0.1
4.693,8.25649,0.1
5.5942,8.1849,0.0
6.7694,8.45235,0.1
4.0197,8.48378,0.3
4.4249,8.57301,0.1
5.2303,8.34476,0.1
4.5701,8.50026,0.0
5.0972,8.64533,0.1
4.5245,9.23079,0.1
4.226,8.0303,0.0
6.7167,10.00946,0.1
4.5545,8.7724,0.1
4.64,8.31664,0.1
4.1428,9.25914,0.1
4.0356,8.84503,0.2
4.5722,8.67873,0.1
4.5956,8.31502,0.0
4.3536,8.71427,0.1
4.266,8.97737,0.0
4.4828,9.0094,0.1
4.0809,12.14234,0.6
4.5419,8.57799,0.2
4.6147,8.30945,0.1
4.5612,8.77133,0.1
4.8483,8.43039,0.1
4.0287,7.81586,0.1
5.4939,8.43279,0.0
4.5541,9.11335,0.2
4.2158,8.48208,0.1
6.086,8.92208,0.2
5.1876,9.08402,0.1
4.6033,8.29226,0.0
4.2496,9.49811,0.0
4.9575,8.45458,0.0
4.3633,8.15476,0.1
4.6078,8.52023,0.1
4.7539,9.33409,0.2
4.6637,8.6545,0.1
4.6275,9.59364,0.1
4.2144,8.63186,0.1
4.5206,10.0736,0.3
4.0034,7.90797,0.0
4.6157,8.44709,0.2
4.6917,8.98073,0.1
5.7311,9.01827,0.0
4.1191,9.21572,0.1
4.6105,8.60386,0.1
4.1493,8.9225,0.3
6.1574,9.18557,0.1
4.6701,9.25071,0.0
4.1407,8.74363,0.0
4.6399,8.83116,0.0
4.6507,8.81583,0.2
4.4803,10.70603,0.6
4.99,9.1074,0.1
4.199,8.86356,0.1
4.6286,8.2025,0.1
7.2566,7.97459,0.0
4.8405,8.37,0.1
4.5171,8.41147,0.1
7.0703,11.07333,0.8
5.8756,8.9043,0.1
4.2997,8.23745,0.0
4.601,8.77657,0.1
4.1408,9.65357,0.3
4.7997,9.61594,0.1
4.1639,9.83199,0.1
4.6027,9.95042,1.0
4.5495,8.50069,0.1
4.004,9.58263,0.1
4.3604,9.08673,0.3
10.3772,8.81662,0.0
4.4649,9.65836,0.3
4.1982,7.75291,0.0
5.7582,10.23998,0.7
4.5813,7.85374,0.1
4.3265,8.78147,0.3
4.6409,8.19247,0.1
4.6133,8.21034,0.1
7.3489,9.82448,0.0
4.6475,8.74999,0.2
4.7507,9.52469,0.1
4.6598,8.89998,0.1
4.1617,9.85255,0.3
4.7387,9.46126,0.1
4.6963,9.0099,0.2
4.6104,8.90404,0.1
4.5775,7.88433,0.0
5.528,9.5902,0.6
4.3946,8.85297,0.0
4.6582,9.09714,0.2
5.9955,9.02685,0.0
4.4101,8.56073,0.0
5.503,9.84686,0.2
5.4063,9.31507,0.1
4.1916,9.20141,0.1
4.6311,8.07111,0.1
4.4122,8.49506,0.1
4.6851,9.15016,0.2
4.7271,9.13894,0.1
4.5391,9.31894,0.2
4.7429,8.63315,0.1
4.7083,8.84971,0.2
4.7514,9.28073,0.1
4.687,10.46828,0.4
5.1964,8.77888,0.1
7.383,8.71727,0.1
4.5917,8.45588,0.1
6.1455,8.81016,0.1
4.5986,7.74329,0.1
4.5909,8.1293,0.3
4.8789,9.77238,0.2
4.8027,8.53914,0.1
5.5062,9.22802,0.0
4.4376,8.97785,0.1
4.8155,8.69936,0.1
6.2794,8.603,0.0
4.6466,8.96209,0.2
4.5445,9.35686,0.0
5.3506,10.24964,0.2
5.4345,8.80489,0.0
4.7057,9.00696,0.1
4.581,9.35692,0.2
4.4013,9.14139,0.1
5.1769,9.32676,0.1
7.5698,9.97307,0.0
4.5361,8.34516,0.1
4.1666,8.36672,0.1
4.3359,8.60759,0.1
4.9039,8.56905,0.1
4.6639,8.8701,0.2
4.7688,9.29131,0.1
4.5679,8.73638,0.1
5.5037,9.50884,0.1
4.1401,8.43235,0.0
4.8712,9.74503,0.4
7.9426,9.52312,0.0
7.4118,7.8866,0.0
4.639,8.02356,0.0
4.7489,8.25,0.0
4.4469,8.64181,0.0
4.5024,9.35208,0.1
4.8198,9.5993,0.1
4.3004,9.20485,0.2
4.5903,8.62137,0.1
4.5986,8.68146,0.1
4.0462,7.70126,0.0
4.4726,7.77911,0.0
4.3666,8.30832,0.1
7.9082,9.41979,0.8
6.3169,8.83559,0.1
4.7177,8.33259,0.0
8.1964,8.84461,0.1
4.3773,6.76541,0.2
4.6035,8.29158,0.1
5.1797,8.21015,0.0
4.3074,7.85033,0.2
4.9801,8.36498,0.0
6.3755,8.2798,0.0
6.0406,8.54799,0.1
4.6477,8.27397,0.1
4.374,7.42112,-999.0
4.5192,7.77015,0.0
4.8094,8.28208,0.0
4.3939,6.93919,0.0
4.02,7.62343,0.0
4.3715,6.55616,0.0
6.2204,8.99384,1.2
4.0673,8.91991,0.1
6.913,9.39143,1.2
4.6019,7.64651,0.1
4.4047,8.05875,0.1
6.563,8.56084,0.0
4.8259,7.44225,0.0
4.8921,7.93886,0.0
4.7167,7.74777,0.1
10.1038,10.00923,1.2
8.3533,8.64975,0.3
4.2284,8.0213,0.0
4.1189,8.14175,0.0
8.2233,8.17845,0.0
5.5848,8.32057,0.9
4.5648,7.44783,0.0
7.0771,7.8149,0.0
4.9123,7.46524,0.0
4.5441,8.03607,0.0
6.83,9.60802,1.2
4.5897,7.36887,0.0
4.4277,7.93108,0.1
7.8346,9.31465,1.2
9.7396,9.81437,1.2
4.213,7.53886,0.2
6.5762,8.63809,0.7
4.2228,8.00277,0.1
7.4875,8.42484,0.0
4.5755,8.91719,0.7
8.4348,9.51946,1.2
4.1328,7.89849,0.0
7.1003,7.87097,0.0
4.8119,8.51896,0.3
4.8404,7.72051,0.0
4.6125,7.7747,0.1
9.2518,8.38735,0.0
4.546,8.85993,0.5
4.7304,8.42764,0.1
4.0283,8.15364,0.1
4.5229,8.04426,0.0
5.8512,8.12157,0.1
8.3678,8.85982,0.4
4.3679,7.79936,0.1
4.509,7.43763,0.0
7.7368,8.74372,0.0
4.9236,7.73257,0.0
8.828,9.76764,1.2
6.8137,8.67552,0.0
4.4413,8.06044,0.2
4.0627,7.75183,0.0
4.4753,7.46672,0.0
4.2352,8.75195,0.5
6.7239,8.14772,0.1
4.2371,7.98658,0.1
7.4677,8.09673,0.0
7.3772,7.98219,0.0
5.1205,8.20562,0.1
11.6763,10.3278,1.2
7.4996,7.76448,0.0
5.6638,8.22163,0.1
4.7603,8.13386,0.0
5.278,8.05533,0.1
4.4296,7.74391,0.1
4.2955,8.52528,0.9
7.4216,7.73576,0.0
4.443,6.53162,0.1
4.5436,9.27803,1.2
4.1393,7.8644,0.1
7.4017,8.08823,0.1
4.4184,7.53859,0.1
4.4399,7.84398,0.3
4.2165,8.8188,1.2
9.0404,8.31258,0.0
4.4287,7.78931,0.0
4.8728,7.79401,0.0
4.4484,6.66817,0.1
4.381,7.92443,0.0
7.728,8.69998,0.0
7.5677,8.45328,0.0
8.7337,9.96327,1.2
4.169,7.92715,0.1
7.6464,8.31816,0.0
4.5574,6.77982,-999.0
7.6654,8.19575,0.0
4.6346,8.13826,0.1
7.4601,9.33941,1.2
5.7223,8.02738,0.0
7.3094,7.73783,0.0
7.5072,8.58752,0.1
11.2987,10.6977,1.2
4.3269,8.08105,0.0
4.047,8.18721,0.1
9.8288,8.33284,0.0
7.4539,8.21631,0.0
9.6518,10.00046,1.2
11.6731,10.42042,1.2
4.3694,9.32123,0.3
4.3123,7.2177,0.1
4.504,6.03744,-999.0
7.249,9.26352,1.2
10.4274,9.92613,1.2
4.4204,7.43196,-999.0
9.9703,10.32327,1.2
7.5763,8.52483,0.0
6.7367,9.0613,0.3
10.1201,9.91308,1.2
5.8751,7.99103,0.0
8.3305,9.67704,1.1
5.8365,9.61097,1.2
9.6509,8.07425,0.0
6.9791,8.55829,0.0
11.646,10.79562,1.2
4.3892,7.57507,0.0
6.5593,7.60153,0.0
9.7346,9.71356,1.2
8.2386,9.57747,1.2
5.8113,8.65797,1.2
4.1992,8.04734,0.2
7.5577,7.9743,0.0
7.4693,7.94151,0.0
4.7657,7.59558,0.0
4.175,6.74887,0.1
4.9496,8.43657,0.0
6.009,9.10258,1.2
5.7131,7.64213,0.0
4.7539,8.4502,0.4
6.1942,8.38202,0.1
4.2478,7.86923,0.1
4.5602,7.61497,0.1
4.0389,7.99463,0.1
11.2005,10.46483,1.2
9.6144,8.33089,0.0
5.3219,8.43545,0.1
10.3495,10.03979,1.2
8.4716,7.86536,0.0
6.8136,8.76855,0.6
6.2384,9.04414,1.2
7.2059,8.16385,0.0
6.193,8.80871,0.8
6.4063,9.00147,0.3
7.5981,8.23538,0.0
6.8697,8.32568,0.1
4.8881,8.01575,0.1
4.0116,7.94817,0.1
4.2339,7.95501,0.1
4.4312,8.81622,0.6
4.2667,7.77236,0.0
5.7146,8.14715,0.0
6.1465,7.98687,0.1
4.5288,7.6061,0.0
8.4788,8.96649,0.2
4.4764,7.69669,-999.0
4.11,7.22489,0.2
4.5134,7.99338,0.0
4.4581,7.41765,0.3
7.619,9.55973,1.2
9.7965,10.16205,1.0
4.6275,8.93739,0.9
6.6165,9.29189,0.0
4.3472,7.99772,0.1
4.302,8.32198,0.1
7.8174,10.15077,1.1
5.1891,9.4458,1.1
4.2315,7.91748,0.1
4.4448,7.88825,0.1
4.3068,8.27701,0.0
4.2021,7.5062,0.0
8.2417,8.14731,0.0
4.2052,7.04329,0.1
5.7334,9.75946,0.7
4.4802,7.91893,0.1
6.3866,8.41293,0.2
4.2193,7.39036,0.2
5.6973,8.52861,1.2
5.4127,9.11734,0.6
7.4214,8.49697,0.1
6.9157,9.14359,0.7
4.8807,8.7669,0.5
7.5281,8.27405,0.0
9.2963,9.77469,1.2
4.244,8.10506,0.0
6.886,8.03071,0.0
4.2029,8.16243,0.0
4.1932,7.94738,0.0
4.4087,7.13979,0.2
10.7141,10.09707,1.2
7.2569,8.39128,0.0
7.2121,9.66807,1.2
4.4889,8.0197,0.2
10.3613,10.45504,1.2
4.4461,7.90554,-999.0
8.8771,9.54512,1.2
4.6568,8.22075,0.1
6.548,8.18526,0.1
9.7842,8.03015,0.0
4.0463,8.1198,0.1
9.7034,8.05342,0.0
4.3533,7.9156,0.0
9.1457,8.40992,0.0
6.0581,8.60971,0.3
4.3953,6.80557,0.0
7.4479,8.4302,0.0
6.4234,8.4063,0.1
9.8787,8.01872,0.0
6.0939,8.78727,1.0
5.5787,8.49418,1.2
9.4651,8.0151,0.0
10.9957,10.3244,1.2
6.4931,8.26742,0.0
4.076,6.75923,0.2
6.0239,9.0371,1.2
9.9507,10.0948,1.2
5.9933,8.36729,1.2
7.6971,9.63252,1.2
9.6814,8.06754,0.0
4.3548,7.53184,0.0
7.7902,9.25399,1.2
6.9597,8.51131,0.0
5.4914,7.58251,0.0
7.6849,9.69907,1.2
8.4955,8.11512,0.0
9.9775,8.7098,0.6
4.7209,8.09511,0.1
4.3388,7.59499,0.1
11.7181,10.66504,1.2
5.897,9.16237,0.7
8.4681,8.13399,0.1
6.625,8.41371,0.0
6.6501,9.0409,1.2
7.7987,9.47025,1.2
5.8173,9.0907,1.2
4.3903,6.68521,0.0
9.9311,10.24694,1.0
6.8802,9.18495,1.1
4.8738,7.86649,0.0
6.7398,8.56959,0.0
6.3287,8.43945,0.0
4.426,7.53162,-999.0
11.4735,10.32097,1.2
4.2866,7.51114,0.0
7.4309,8.7919,0.1
4.2814,6.38675,0.0
4.4079,8.04716,0.0
5.2952,8.12426,0.2
4.1695,8.42753,0.3
6.7741,8.05028,0.0
7.7915,8.47307,0.1
6.2047,8.78964,0.2
5.2951,8.15567,0.0
7.5468,8.11687,0.0
4.2844,7.71212,0.1
9.085,8.23733,0.0
6.9664,8.28413,0.0
7.5029,7.76245,0.0
4.2747,8.09428,0.1
8.1131,8.20134,0.0
4.5563,8.15238,0.2
4.4604,7.83992,0.1
4.3143,8.22305,0.0
7.394,8.37264,0.0
6.7881,8.66347,0.0
7.6207,9.59254,0.9
4.0728,7.60694,0.0
7.083,9.02535,0.0
6.6195,8.12535,0.0
9.74,9.989,1.1
11.6736,10.40672,1.2
7.8764,8.05431,0.0
11.9873,10.61267,1.2
4.6995,7.98408,0.0
4.0287,7.86158,0.1
4.8344,8.18427,0.3
4.5684,7.88673,0.0
4.2798,7.37917,0.0
7.1014,8.40574,0.0
6.4935,8.4599,0.1
7.3916,7.81056,0.0
7.9332,9.4377,1.2
4.6404,7.58376,0.0
4.1028,8.05557,0.1
4.6596,7.55959,0.1
7.2532,8.26331,0.0
4.5992,8.01549,0.1
4.2065,7.86969,0.0
4.8603,9.07653,0.7
4.1689,9.42461,0.5
7.2007,8.38015,0.0
7.2342,8.05332,0.0
4.0341,8.30487,0.1
8.364,8.36012,0.0
7.2513,8.44078,0.0
8.4225,7.99327,0.0
4.2367,6.8358,0.0
7.3554,8.625,0.0
4.6631,8.29782,0.1
4.1457,8.07239,0.2
6.079,9.69128,0.1
7.528,8.14439,0.0
4.5868,8.09377,0.1
4.074,8.21804,0.1
6.491,8.1129,0.0
4.5461,8.29773,0.0
4.659,7.79343,0.2
9.8858,8.22497,0.0
4.4518,8.82572,0.3
7.6939,8.51573,0.0
4.4138,8.26715,0.1
7.6583,9.50531,0.6
5.3507,7.89147,0.0
4.9542,8.65324,0.1
5.2005,8.83142,0.1
7.4612,8.37269,0.0
4.3706,8.01709,0.1
4.8161,8.53658,0.3
4.1437,8.07196,0.1
6.4003,8.5135,0.1
7.7352,8.39612,0.0
4.6319,6.56568,0.0
6.0703,8.49473,0.0
4.6312,8.45194,0.1
4.526,8.37699,0.1
4.3659,8.09086,0.1
4.6737,7.59318,0.0
5.4682,8.8813,1.2
7.3113,8.8967,0.1
5.7725,8.17141,0.1
5.4749,9.39226,0.5
4.52,7.6185,0.0
4.6595,8.18252,0.0
4.7852,7.9985,0.0
6.2844,8.58517,0.1
4.8521,8.51015,0.0
7.256,8.30109,0.0
6.9596,8.756,0.0
4.5389,8.0676,0.0
4.8239,7.87374,0.0
5.3285,8.77542,0.0
8.6476,8.35261,0.0
4.9011,8.14747,0.0
4.3465,8.25416,0.0
4.799,7.74655,0.3
7.0544,8.58972,0.0
4.0714,7.84429,0.0
7.607,8.38141,0.0
8.0193,9.32583,0.0
7.4757,8.3703,0.0
4.466,7.94018,0.0
4.6908,8.02461,0.1
8.0049,8.34073,0.0
4.9047,8.36882,0.1
7.6413,8.22423,0.0
4.5395,8.35575,0.1
7.2831,8.37539,0.0
4.0557,8.26115,0.1
9.5144,8.77536,0.0
4.3985,8.29197,0.2
6.0963,8.24005,0.0
8.1037,8.45586,0.0
4.0004,8.06577,0.0
4.3243,8.99701,0.0
4.1681,8.29935,0.0
5.7478,8.51123,0.2
4.6939,8.63955,0.1
4.7492,7.76938,0.1
5.5157,8.29481,0.1
7.6842,8.99305,0.2
4.432,8.12616,0.3
4.8531,8.218,0.0
4.5911,7.86635,0.0
6.9072,8.296,0.0
4.2405,8.03432,0.2
4.0277,7.73904,0.0
5.2372,7.8895,0.0
4.4136,8.24597,0.1
7.5055,8.71025,0.0
9.4408,8.46563,0.0
4.3371,7.91628,0.1
4.0879,6.8671,0.1
4.2816,7.56675,0.0
4.073,8.01502,0.2
4.6892,7.95369,0.0
7.8766,8.54526,0.0
5.266,8.10828,0.0
4.0633,8.07139,0.3
7.4253,8.45475,0.0
4.1575,7.53054,0.0
5.8407,8.0514,0.0
4.3791,8.32574,0.1
4.6545,8.48703,0.2
4.0075,8.28195,0.0
4.6105,8.19789,0.0
6.8488,8.30356,0.0
7.9173,8.26137,0.0
4.2996,8.60223,0.3
4.4854,7.66495,0.1
7.1372,8.44158,0.0
4.0814,8.10152,0.1
4.4397,8.06387,0.0
7.4609,8.60783,0.0
4.4528,6.9242,0.2
7.6274,8.76828,0.0
4.7259,7.82719,0.0
4.0415,7.1513,0.1
4.4661,7.40074,0.0
6.1142,8.80293,0.3
7.6611,8.50801,0.0
6.2411,8.18506,0.1
4.3322,7.84012,0.1
6.026,8.04449,0.0
4.4836,8.26521,0.0
8.3043,8.38396,0.0
7.2348,8.05998,0.0
4.6638,7.53701,0.0
7.3715,7.76285,0.0
7.0445,8.43904,0.0
10.1104,8.24762,0.0
4.582,7.58656,0.1
4.8372,8.76899,1.2
4.1562,8.26798,0.1
