id,ra,dec,z_phot,log_Mstar,sfr,dust
94502,214.95262,52.983875,4.683207845084497,7.503582327803798,-26.27881054854558,-1.6436457967471934
94512,214.88179,52.87968,7.97945720206475,7.551490702005309,0.21068198473458535,-1.1643873279177845
94519,214.91817,52.95969,10.045653387094815,6.201759057241882,-1.1355821419400056,-0.3130755366356221
94521,214.76656,52.851406,4.928513646151593,6.582470730708203,-1.8857382006781374,-2.1717859717610533
94525,214.8177,52.88785,4.699446559122062,7.08863974736637,-2.408242122047678,-1.5699384908129281
94526,214.98845,52.955246,4.058113158633892,6.91366019167964,-1.0871778323933643,-1.5472832260871185
94539,214.91797,52.95957,10.032563933000807,7.33956034226986,-0.38825342230634885,-0.48646115955307984
94543,214.80069,52.87496,5.546520319023212,6.532828787492599,-1.6699343588303388,-2.0309172579983765
94544,214.93187,52.968037,5.007538532905179,6.267293806274416,-1.3558113624874126,-1.7550203237802235
94556,214.75853,52.846947,4.140316614870307,6.156370201920233,-1.7518987022762675,-2.080743298014212
94566,214.80133,52.877064,4.865183509167558,6.818581170798103,-2.7201758521274075,-2.0640914680007767
94580,214.93509,52.971416,4.909470534686399,6.011117657176345,-1.9852847966725526,-2.6797792569958836
94587,214.74918,52.841133,10.019260448841386,7.071006293319353,-0.26980242395137066,-1.2014901525675685
94603,214.99759,52.961037,6.715166117614853,7.195507735417309,-2.3491064314999512,-1.7572527870035564
94611,214.86424,52.91578,5.047631363458426,6.315838812590335,-1.68499921148267,-1.8580632152211218
94617,214.92937,52.966938,4.330122399559959,6.195501291530645,-1.5323124730455642,-1.658671351000153
94628,214.86366,52.914692,4.299005673728229,6.2910346438996685,-1.4367791206765408,-1.7995238686265345
94632,214.99727,53.014954,4.176697264878805,6.743207669318496,-1.3972892073894614,-1.652354212101263
94638,214.82887,52.89069,11.178178905270833,7.948651586611834,-1.6250147691492982,-0.8612732001680938
94643,214.83308,52.89932,4.267947351708342,6.128078951959809,-2.92988696400796,-2.3376235802621923
94649,214.80045,52.875675,4.906981948722867,7.067387946626151,-0.9334500774468535,-1.3753922513001
94650,214.85664,52.915073,4.045798186133775,7.078967052218813,-1.1552622411485876,-1.3268652604510929
94655,214.75967,52.84594,5.028005660862922,6.7019747922465935,-1.0168798223326219,-1.6224606166867335
94657,214.80597,52.878498,10.57273748361462,7.659731875621412,-1.6535109102393084,-1.2842979503155294
94675,214.79816,52.87531,4.373921379524256,7.439213448413455,-2.5399504165720903,-2.6699828308633626
94677,214.74368,52.834793,9.339713565099935,6.951450389762528,-1.0955650806456796,-2.035963344192204
94683,214.76054,52.84597,5.019714272014635,7.368268668982522,-1.2976421850958877,-1.6228431691306553
94708,214.89545,52.937195,6.600363148101748,6.164939060350203,-3.687448765990389,-3.494799551205199
94710,214.8536,52.91307,6.607374061131481,7.533455258640479,0.19264654136975545,-0.3486111407284613
94712,214.89403,52.936825,4.789027858021504,6.139324370402643,-3.0731338446529666,-2.976877824303917
94746,214.95325,52.983334,5.2531980170138315,7.0754659826190895,-0.2664802742490872,-1.5629598468172037
94748,214.9457,52.97891,4.654126198349917,7.9812179205962845,0.640409203325561,-1.0768141320598228
94751,214.92607,52.964302,4.3761722906886265,7.12804933441482,-33.16319195104344,-2.7473020699562034
94757,214.94415,52.97718,6.812480945180464,7.6524197806147445,-0.63739439949281,-1.6111977087936764
94760,214.94963,52.981377,6.6040647475745615,7.410810965918264,0.07000224864754033,-1.1194951986582597
94764,214.73927,52.831425,4.329355407183747,7.121714348002738,-1.0104810892557672,-1.20836234236018
94766,214.93588,52.96604,8.339388268173405,7.053454783468209,-2.970214430764278,-1.8189920426912916
94776,214.8789,52.930725,6.566485231022458,8.233138858950971,0.14739192038123952,-0.8199732204815162
94777,214.95221,52.977947,4.8667712471813624,7.8463864204533875,-25.93600645589599,-1.6384206123807874
94784,214.99576,53.00882,4.062348384245088,7.20720616995204,-0.9249892673064646,-1.5228597357854485
94788,214.97069,52.995857,6.636399363129633,6.23600681600887,-6.206543102125825,
94792,214.80959,52.881607,6.70721541169291,6.404778300753527,-1.2211677684401323,-2.251272542067594
94793,215.00256,53.01847,6.060965332721555,7.155054728563343,-3.4336042476909223,-1.528217139668317
94797,214.86584,52.916824,5.906264234294435,6.236200713211629,-1.1046080040590949,-1.8607510311085682
94802,214.76851,52.846275,4.520659087318302,6.279576178293749,-1.4482375862824601,-1.6519842220790113
94803,214.9391,52.96887,4.395535333724895,11.056614329051841,0.46795535279757605,
94818,214.73798,52.830128,5.943472681128419,6.441572246734107,-2.4758124793195897,-3.320128081887542
94827,214.94507,52.977646,4.924927191720964,7.282664268195915,-3.30599470805835,-1.6173103751559679
94840,214.99826,52.985973,4.699570506921397,6.879506865674542,-3.3790117747887622,-3.6120088456361485
94854,214.98271,53.004383,6.539598691478228,6.733420464955022,-4.5670982256440205,
94859,214.9154,52.95636,4.784972965958033,8.468885789010903,-0.589080126956866,-0.39209768866957745
94863,214.77626,52.828197,4.1709895727064,7.018081809337067,-0.3227269079336563,-1.4287590663340946
94866,215.0161,52.97465,4.196593303604686,6.024068399377019,-2.265745780730536,-2.064014076905385
94886,214.75014,52.838745,4.739868523017432,7.871069259950396,-25.91132361639898,-1.205069114840517
94887,214.85812,52.91529,5.967435661105004,6.88463586011513,-0.74131020907853,-1.4007657472801465
94891,214.82799,52.88954,4.870544198604429,6.226815623269844,-2.007413670097557,-1.929621865675235
94907,214.76099,52.84094,4.196493106417047,6.745504753470434,-3.4362858596637573,-2.3438092693019974
94909,214.74718,52.83686,8.919865996873616,6.418272685150989,-3.080526063405324,-2.6546106366524316
94912,214.9343,52.96533,4.72407090498578,7.148275433007674,-3.4403835432465906,-1.5199645858657465
94925,214.80373,52.869244,5.255450812706089,6.933496828932331,-2.124469087035438,-1.629768232109798
94928,214.84792,52.90819,4.750877712769802,7.041999331552369,-2.8273188612940587,-1.8229083283570495
94934,214.90544,52.949005,6.639345007601138,6.266450015164231,-29.685420119928022,-3.6365721123844152
94948,214.90753,52.94546,4.961179908846419,6.641775384710608,-1.0860383798656013,-1.4494578177667807
94953,214.85684,52.914623,4.643903576292488,6.755040037704082,-2.364294471641179,-3.0362627645432165
94954,214.94261,52.97507,4.871718242649648,6.498700473832685,-1.127245595360975,-1.7143643061546512
94962,214.95398,52.983414,4.654792621351714,7.386939041392941,-32.90430224406531,-2.0241609127030453
94965,214.92668,52.963947,6.7854418858836985,6.864847432081924,-1.0434214721145767,-1.4478644383369104
94970,214.88055,52.931267,4.758007389483326,7.15994241517352,-2.417390327786883,-1.6113663265957405
94971,214.9801,52.997723,4.145318435227542,6.531800085576221,-1.3764688186202791,-1.4635171096835626
94973,214.97733,52.999645,6.988060626126137,6.70696826922219,-0.9123536514579389,-1.4912498204984899
94985,214.9405,52.97382,4.761997729382997,6.910478217034238,-0.43033050023648545,-1.3207748992394364
94989,214.85425,52.90747,7.829660552481208,6.697342200348835,-0.6399989988330528,-1.3815099942076592
94994,214.98538,53.00542,4.905196151909037,7.988794653016481,-17.119269483382176,-1.16483320058216
94995,214.79984,52.87379,4.971371716991388,6.439147785817212,-1.288665978758997,-1.8837837729402866
94996,214.95203,52.98172,5.96385781127151,6.967273000240655,-3.764714012385416,-2.0859183615742114
94999,214.89494,52.937057,9.07861060997898,7.042743093833835,-1.8746416322198616,-1.8143026243395624
95004,214.92215,52.956917,4.600629149147777,8.603927064938537,-23.009421695997123,-0.3505118527035029
95012,214.84589,52.878223,5.841379346323296,6.243283334993441,-2.228364684317669,-2.2574729266327878
95016,214.8616,52.904606,9.600403770810972,7.977772351573226,0.3567117210096308,-1.0693798928512748
95031,214.84988,52.90084,4.871669296683339,8.313514193819781,-25.468878682529596,-1.3961710454755685
95044,214.84253,52.9003,4.689654970710037,8.969055356575916,-2.7543810442285452,-0.1451331431939233
95055,215.00302,53.00945,10.642472867744237,6.580595815734113,-1.4202422083388917,-1.8159169916281566
95062,214.90297,52.916107,6.212484720081693,6.147911990437438,-1.1928967268332853,-1.93435299774023
95064,214.85612,52.909225,4.301078383726784,7.477292204262802,0.1318791708227853,-0.954100382715811
95073,214.85977,52.917282,6.624238157759677,7.435684428900257,0.09834322971836892,-1.1250206875122042
