unique_id,ra,dec,z_spec,z_phot,z_spec_flag,field,MUV,MUV_err,log_Mstar,log_Mh,t_cosmic,gamma_t,t_eff,response_z,n_ml,ml_bias,log_Mstar_true
goods-n-mediumhst_38762,189.07810812521814,62.262859404194366,4.021880174968125,4.06,A,GN,-13.147476393756222,,6.158990557502488,7.658990557502488,1.5276193482955365,,,,,,
goods-n-mediumhst_38835,189.16692095716937,62.30251368586818,1.0128849844225494,1.582,A,GN,,,,,5.799486245193647,,,,,,
goods-n-mediumhst_38849,189.15506595373654,62.25900074325667,4.40653047713163,3.99,A,GN,-18.38942432923836,0.1052541918249279,8.255769731695343,9.755769731695343,1.368115931731848,0.6344910597894583,0.8680573274393825,2232186.9293866297,0.7272736535665713,0.7272736535665713,8.394071876721057
goods-s-mediumhst_38904,53.0796009,-27.7792923,1.0371358104707147,1.03709,A,GS,,,,,5.703824890973991,,,,,,
goods-s-mediumhst_38914,53.1016777,-27.7782305,2.996902857138047,3.07,A,GS,-17.801571914950976,,8.02062876598039,9.52062876598039,2.146220475101167,0.673639023843231,1.4457778657995055,1919256.541772992,0.7584012960385514,0.7584012960385514,8.14072969948014
goods-s-mediumhst_38945,53.0944391,-27.7780725,2.996779925086342,3.14,A,GS,-17.365266525463397,3.185587700414434,7.846106610185358,9.346106610185359,2.1463184777381317,0.6722221620494796,1.4428028475518748,1919227.0264248503,0.7572843441185466,0.7572843441185466,7.966847631748712
goods-s-mediumhst_38973,53.100002,-27.7777286,2.9968763100487354,3.15,A,GS,,,,,2.146241638075799,,,,,,
goods-s-mediumjwst_38987,53.1365776,-27.8113308,2.693816773415426,2.71,A,GS,,,,,2.4123747550052803,,,,,,
goods-s-mediumhst_39032,53.0923554,-27.7770277,1.7301741902762102,1.247,A,GS,,,,,3.759071207343896,,,,,,
goods-n-mediumjwst_39064,189.28484561589755,62.15199749076646,3.9386807001412567,3.87293,A,GN,-17.968854787754374,0.5217115877975402,8.087541915101749,9.587541915101749,1.5662011082773761,0.6452842589575845,1.0106449215333142,2133421.696067184,0.7359117712953778,0.7359117712953778,8.220716165351757
goods-n-mediumjwst_39092,189.27679344431587,62.15210017036903,4.526645644296647,4.6297,A,GN,-18.98012022930945,0.2689006280444932,8.49204809172378,9.99204809172378,1.3238936218893518,0.6355079780861452,0.8413449588480456,2256846.6110446653,0.7280893942090021,0.7280893942090021,8.62986338682251
goods-n-mediumjwst_39120,189.3081747114649,62.15216622379501,3.5154952793473733,3.60058,A,GN,-16.73750120506149,,7.595000482024596,9.095000482024595,1.7900720693525054,0.6541032907858404,1.1708920313072928,2039970.6981833193,0.7429377630974766,0.7429377630974766,7.724048048177129
goods-s-mediumhst_39161,53.0991881,-27.7761729,1.7290021508857032,1.72943,A,GS,,,,,3.761413291061836,,,,,,
goods-s-mediumjwst_39215,53.1195581,-27.8710672,1.93857761857101,-99.0,A,GS,,,,,3.377397102135055,,,,,,
goods-s-mediumjwst_39271,53.1462631,-27.8106556,4.362366442185399,3.13372,A,GS,-17.91402936942194,0.4672028326073452,8.065611747768775,9.565611747768775,1.384995270871139,0.6332752331324708,0.8770832030482901,2223051.2619186416,0.7262978397443247,0.7262978397443247,8.204496995344286
goods-s-mediumjwst_39302,53.1284103,-27.8105659,2.6170493839470055,2.74,A,GS,,,,,2.4885047482670157,,,,,,
goods-s-mediumhst_39317,53.0990351,-27.7739573,1.1531634310130023,1.02,A,GS,,,,,5.278793942497127,,,,,,
goods-n-mediumjwst_39353,189.29395221785109,62.15309114027339,4.846227702523537,4.96224,A,GN,-18.609627443005923,0.10933601449780284,8.343850977202369,9.843850977202369,1.2171002115876273,0.6244946244896605,0.7600725396017016,2321181.4773183274,0.719233807376963,0.719233807376963,8.486980884110974
goods-n-mediumjwst_39392,189.218171174207,62.15332845002671,2.9865672826831955,3.03896,A,GN,,,,,2.154485965107651,,,,,,
goods-s-mediumjwst_39411,53.1362877,-27.8103886,4.036508224363418,4.01,A,GS,-19.423876881439405,0.11983398653439359,8.669550752575761,10.169550752575761,1.5209986720827446,0.6529543556946343,0.993142707942183,2154447.9523936813,0.742024040991825,0.742024040991825,8.799132776271195
goods-s-mediumjwst_39435,53.1858475,-27.8100343,2.5914041764416327,2.53778,A,GS,,,,,2.514822002733768,,,,,,
goods-n-mediumjwst_39502,189.27208833832702,62.15363266864535,4.403583887504029,3.64712,A,GN,-18.911475928880684,0.15502751024362738,8.464590371552273,9.964590371552273,1.369231462949626,0.6381740975683569,0.8738080532300787,2231578.569247274,0.7302262167665754,0.7302262167665754,8.60113295050818
goods-n-mediumjwst_39544,189.30305372783704,62.15374161390245,7.265966954497351,7.45028,A,GN,-18.850575015126932,0.14141908626811528,8.440230006050772,9.940230006050772,0.7241450128011008,0.5732420521251544,0.4151103731742992,2760057.090943004,0.6773866440045244,0.6773866440045244,8.609393376618332
goods-s-mediumjwst_39617,53.1315651,-27.8099003,4.942658847562204,5.06,A,GS,-19.401213661533177,0.009831444315464566,8.66048546461327,10.16048546461327,1.1876576513819035,0.6291299330102624,0.7471909786530225,2340246.652366653,0.7229666168441502,0.7229666168441502,8.801367220506977
goods-s-mediumhst_39679,53.1000678,-27.7705929,2.3045881600525995,3.15,A,GS,,,,,2.843352263427666,,,,,,
goods-s-mediumhst_39706,53.0977503,-27.770283,1.7298226346881336,1.78,A,GS,,,,,3.759773471668528,,,,,,
goods-n-mediumjwst_39738,189.26882687693666,62.15455760445574,3.0691424501899935,3.26001,A,GN,-15.281802528794309,,7.012721011517723,8.512721011517723,2.089882147585162,0.6664759395435613,1.3928561678471365,1936523.0910307001,0.7527471725356177,0.7527471725356177,7.136071878624172
goods-n-mediumjwst_39771,189.27547395166195,62.15468763796228,3.6786025247696488,3.47825,A,GN,-18.048251382008743,0.21466833514965167,8.119300552803496,9.619300552803496,1.6978558526802934,0.6532237178385751,1.1090797124418053,2076487.4396026835,0.7422383018713214,0.7422383018713214,8.248757191227591
goods-s-mediumjwst_39782,53.1445961,-27.8094788,3.191534044397778,3.28668,A,GS,-18.67692520050508,0.15229130850319095,8.370770080202032,9.870770080202032,1.999836749572523,0.6716506389879939,1.343191630722058,1965430.6844345827,0.7568335965903549,0.7568335965903549,8.491769677619677
goods-n-mediumjwst_39799,189.26351579368847,62.15479059557762,6.695659221320287,6.66323,A,GN,-18.843402133303,0.27854044445260406,8.4373608533212,9.9373608533212,0.8061598435881085,0.5844917780572462,0.471193800377165,2663140.915980372,0.6866649572192187,0.6866649572192187,8.600615968843337
goods-s-mediumhst_39807,53.1157139,-27.7693281,2.625047210482292,2.82,A,GS,,,,,2.480389923754293,,,,,,
goods-s-mediumhst_39883,53.1144441,-27.7685193,2.231257,2.72,B,GS,,,,,2.9387713378975358,,,,,,
goods-s-mediumjwst_39898,53.1324005,-27.8091354,3.169746544285073,3.1282,A,GS,-19.329882661248604,0.07372684022776,8.631953064499442,10.131953064499442,2.015392070229646,0.6775760537717836,1.3655814057491489,1960315.8967914134,0.7615012743101863,0.7615012743101863,8.750282430070428
goods-s-mediumhst_39931,53.1108128,-27.7680994,1.1203527605424166,1.111,A,GS,,,,,5.393773679867367,,,,,,
goods-s-mediumhst_39932,53.1092031,-27.7680704,4.118071780278186,4.832,A,GS,-17.753081922279677,0.9346801275925287,8.00123276891187,9.50123276891187,1.4849392670570318,0.6393216654847653,0.9493538453586283,2171822.956114143,0.7311451365863776,0.7311451365863776,8.13722917340126
goods-n-mediumhst_39952,189.18692501618548,62.30697470875274,3.755784444347574,3.45,A,GN,-17.402519814127853,,7.8610079256511405,9.36100792565114,1.6569259800516185,0.6485174070725364,1.0745453402941967,2093545.0661284374,0.7384908969646151,0.7384908969646151,7.99266277931719
goods-s-mediumhst_39961,53.10446,-27.7679764,1.9017720526788202,2.44,A,GS,,,,,3.440094305668734,,,,,,
goods-n-mediumhst_40010,189.13870927909136,62.28393135137074,2.851763804525018,3.32,A,GN,,,,,2.267289564453652,,,,,,
goods-s-mediumhst_40012,53.0965734,-27.7678494,1.7264897382827933,1.72,A,GS,,,,,3.7664418225610987,,,,,,
goods-s-mediumjwst_40045,53.1276016,-27.80896,5.128989062494096,5.36,A,GS,-19.1943321389249,0.05879324092610716,8.577732855569959,10.077732855569959,1.1340081709762941,0.6224008848447199,0.7058076890367879,2376652.3346915003,0.7175449974367167,0.7175449974367167,8.721883714588031
goods-s-mediumhst_40046,53.0914824,-27.7672926,1.7286171774328558,2.05,A,GS,,,,,3.762183099151945,,,,,,
goods-s-mediumjwst_40069,53.134819,-27.8088417,4.03650777729581,4.133,A,GS,-18.896106640220104,0.15482345674852027,8.45844265608804,9.95844265608804,1.5209988736991036,0.6480369731121607,0.9856635062189727,2154447.8567734747,0.7381078927788361,0.7381078927788361,8.590322806712635
goods-n-mediumjwst_40232,189.27830541058376,62.15611733723051,1.3432606201533508,1.3401,A,GN,,,,,4.683171183238365,,,,,,
goods-s-mediumhst_40323,53.2151632,-27.7649768,0.41849290488118995,0.298,A,GS,,,,,9.218297230632958,,,,,,
goods-n-mediumjwst_40337,189.23704582653286,62.15638219741202,3.9471684879683675,4.18994,A,GN,,,,,1.5621914926250597,,,,,,
goods-s-mediumhst_40343,53.1139191,-27.764893,2.1317017456419465,2.43,A,GS,,,,,3.0769713256695788,,,,,,
goods-s-mediumjwst_40382,53.1015154,-27.869959,3.201949,9.25525,B,GS,,,,,1.9924708708415424,,,,,,
goods-s-mediumjwst_40396,53.179863,-27.8082771,5.833173944487466,5.96,A,GS,-17.81723737251489,0.32541884841591084,8.026894949005955,9.526894949005955,0.9634847892053213,0.5966421446512629,0.5748556309703329,2509472.675133094,0.6966261114560045,0.6966261114560045,8.183895200031131
goods-s-mediumjwst_40439,53.0884932,-27.8700076,3.6991316765775526,3.64408,A,GS,-18.21934592497832,0.7393993083569246,8.187738369991328,9.687738369991328,1.6868070055386983,0.6534343776187375,1.1022176858271056,2081038.143123252,0.7424058501911255,0.7424058501911255,8.3170969845072
goods-s-mediumhst_40450,53.1070994,-27.7636132,2.4847880971424745,2.56,A,GS,,,,,2.629303107460594,,,,,,
goods-n-mediumjwst_40561,189.30197367897145,62.157058532470884,3.1136812632664768,3.20505,A,GN,-16.45470776673097,,7.481883106692387,8.981883106692386,2.0563526868424185,0.666363959216663,1.3702793179501367,1947092.3584222666,0.7526586374575834,0.7526586374575834,7.605285056763488
goods-n-mediumjwst_40623,189.2511363977863,62.157226981583904,5.036410995277693,4.9746,A,GN,-17.266032333492014,0.2304722323743711,7.806412933396805,9.306412933396805,1.1601493542437222,0.6134864894290651,0.711735954548378,2358634.429759712,0.7103354710958744,0.7103354710958744,7.954949431386201
goods-s-mediumjwst_40649,53.1839294,-27.8075886,5.864952050589251,5.96,A,GS,-18.268161657059096,0.20040198288318045,8.207264662823638,9.707264662823638,0.9568064779604117,0.5981913829546098,0.5723533902710681,2515301.1370058763,0.6978918181935604,0.6978918181935604,8.363476555963864
goods-n-mediumjwst_40668,189.2699198613431,62.1573746487283,3.6452168159247957,2.94368,A,GN,-14.892230728521334,,6.856892291408533,8.356892291408533,1.7160819444881024,0.6479376048980123,1.1119140249203447,2069065.4454502624,0.7380286653469259,0.7380286653469259,6.988819061075705
goods-s-mediumjwst_40784,53.1110268,-27.8073101,3.3269104782653365,1.59,A,GS,-17.830913316676614,0.3359346614568306,8.032365326670645,9.532365326670645,1.9074759377837012,0.6630686360778298,1.2647874684175182,1996917.7992018934,0.7500512514941928,0.7500512514941928,8.157274386638091
goods-s-mediumhst_40847,53.2101131,-27.7596048,1.5849439868068578,1.516,A,GS,,,,,4.068373784786019,,,,,,
goods-s-mediumjwst_40883,53.0582109,-27.869723,3.702872636959105,3.66183,A,GS,-17.434356560946135,0.34068064686997346,7.873742624378453,9.373742624378453,1.6848064321808396,0.6501839165884818,1.0954340447688047,2081866.3314971763,0.7398187869577684,0.7398187869577684,8.004617268785271
goods-s-mediumjwst_40902,53.1755753,-27.8069668,2.0748829754653437,-99.0,A,GS,,,,,3.160682575526676,,,,,,
goods-s-mediumhst_40963,53.1015573,-27.7580193,3.091509551603858,0.067,A,GS,-18.849788408736714,0.09710876101522103,8.439915363494684,9.939915363494684,2.0729319326995284,0.6760442214918029,1.4013936546473509,1941838.0990077714,0.7602957686976309,0.7602957686976309,8.558932789996467
goods-s-mediumjwst_41002,53.1422729,-27.8068371,5.982091,5.686,B,GS,-18.468153210355695,0.21512201270716602,8.287261284142277,9.787261284142277,0.9328410603296812,0.5968176924866311,0.5567360490827425,2536670.0742508867,0.6967695811511342,0.6967695811511342,8.444172101710084
goods-s-mediumjwst_41052,53.1364746,-27.8066311,1.965810016813729,1.79,A,GS,,,,,3.332196961332748,,,,,,
goods-s-mediumhst_41241,53.1022261,-27.7553158,2.6182917460912916,3.02,A,GS,,,,,2.487241347934294,,,,,,
goods-s-mediumhst_41247,53.1167334,-27.7550088,2.851917910765999,4.372,A,GS,,,,,2.2671550802638585,,,,,,
goods-s-mediumhst_41269,53.108293,-27.7549299,2.725464923737462,2.59,A,GS,,,,,2.3820990489821403,,,,,,
goods-s-mediumjwst_41360,53.1416245,-27.8058643,3.4690652257427645,3.47296,A,GS,-18.12330498174398,0.627423297785441,8.149321992697592,9.649321992697592,1.8178466435179876,0.6598985224883331,1.1995943141678957,2029455.7181777908,0.7475392649676963,0.7475392649676963,8.275687983512567
goods-s-mediumhst_41372,53.1128211,-27.75398,2.5012420971586087,2.5,A,GS,,,,,2.611082081553013,,,,,,
goods-n-mediumjwst_41431,189.29329909217,62.159452405256786,0.9977730895948145,0.81726,A,GN,,,,,5.860379545423574,,,,,,
goods-s-mediumjwst_41457,53.1128845,-27.8057156,3.3256511860106546,3.45,A,GS,-18.80251539752875,0.17522253884891548,8.4210061590115,9.9210061590115,1.9083024136987836,0.6682774196132778,1.275275412868413,1996627.18929384,0.7541708651928394,0.7541708651928394,8.543536408097006
goods-n-mediumjwst_41496,189.2588650493472,62.15966171606327,2.9833630472630164,3.15604,A,GN,,,,,2.15705910589037,,,,,,
goods-s-mediumjwst_41503,53.0596031,-27.869139,2.8049063258979317,3.12852,A,GS,,,,,2.308799264682492,,,,,,
goods-s-mediumhst_41508,53.1108725,-27.7526793,1.3080059281779974,1.646,A,GS,,,,,4.785277521761004,,,,,,
goods-s-mediumhst_41519,53.0979309,-27.7525453,2.5701274844210538,2.82,A,GS,,,,,2.53700571152368,,,,,,
goods-s-deepjwst_41544,53.1088366,-27.8691262,3.7473571627808413,14.58446,A,GS,-14.792209674221255,1.6173417227155653,6.8168838696885015,8.316883869688501,1.6613151526117604,0.6448073432365499,1.0712282098342127,2091689.3558123833,0.7355310014769918,0.7355310014769918,6.950282887408575
goods-s-mediumhst_41672,53.1297419,-27.7515305,1.3677244197602059,1.256,A,GS,,,,,4.614351074545019,,,,,,
goods-s-mediumhst_41675,53.1100946,-27.7513196,2.5727336437819357,2.601,A,GS,,,,,2.5342711846984387,,,,,,
goods-s-mediumjwst_41833,53.1790924,-27.8047771,3.737684055808181,3.95,A,GS,-17.391460926835087,0.6751450951603104,7.856584370734034,9.356584370734033,1.6663769712165288,0.6490189641584151,1.0815102557563887,2089557.2798640432,0.7388906497985269,0.7388906497985269,7.988004199866969
goods-s-mediumjwst_41862,53.1423644,-27.8688836,1.8370554208561187,2.01024,A,GS,,,,,3.555038091046128,,,,,,
goods-s-mediumhst_41998,53.1356948,-27.7498208,3.1893418934998623,2.933,A,GS,-15.94100873991492,,7.276403495965967,8.776403495965967,2.00139286043918,0.6631702583206757,1.327264220258607,1964916.6621130458,0.7501317169149458,0.7501317169149458,7.401265967365237
goods-s-mediumhst_42055,53.1528925,-27.7493229,3.085282111800806,3.092,A,GS,-19.947824138176273,0.7250640358224452,8.879129655270509,10.379129655270509,2.077628339545662,0.6875936017424809,1.4285639530704517,1940359.758971419,0.7693647400986178,0.7693647400986178,8.992997376511953
goods-s-mediumjwst_42074,53.0462155,-27.8687333,2.320575,2.27773,B,GS,,,,,2.8232234670511542,,,,,,
goods-s-mediumhst_42100,53.1383503,-27.7492879,1.3542478482307132,5.055,A,GS,,,,,4.652060594184802,,,,,,
goods-s-mediumjwst_42154,53.114151,-27.8040409,5.912818386824817,-1.0,A,GS,-17.845230359671202,,8.03809214386848,9.53809214386848,0.946891267576007,0.5949773774993833,0.5633788831594394,2524054.956869551,0.6952649197035947,0.6952649197035947,8.195941826698453
goods-s-mediumjwst_42156,53.1813278,-27.8040009,4.514565508932151,4.94,A,GS,-18.427172761523636,0.19572310951624594,8.270869104609453,9.770869104609453,1.3282331911255332,0.6318521556609848,0.839247005033137,2254378.755451681,0.7251549736712319,0.7251549736712319,8.410438274565472
goods-s-mediumhst_42202,53.1455009,-27.748722,2.316033742585189,2.034,A,GS,,,,,2.828917476292711,,,,,,
goods-s-mediumjwst_42252,53.1248436,-27.803791,3.5412702069374493,3.53019,A,GS,-15.826719066555796,,7.230687626622318,8.730687626622318,1.7749551116783695,0.651919428031374,1.1571277211867264,2045784.598317612,0.7412005734217749,0.7412005734217749,7.360751879988118
goods-s-mediumjwst_42267,53.1400795,-27.8037758,3.110647520280957,3.14,A,GS,-17.47108169160643,0.949134926271018,7.888432676642571,9.388432676642571,2.058608260416581,0.6687691558524593,1.3767337085496967,1946374.2586385922,0.7545592795701684,0.7545592795701684,8.010739312214318
goods-n-mediumjwst_42299,189.2673495107146,62.16210513988645,4.7172921459120865,4.65031,A,GN,-19.433507420106373,0.08476981177856935,8.673402968042549,10.173402968042549,1.2584041525110938,0.635101384319582,0.799214219293306,2295442.5372186033,0.727763284189414,0.727763284189414,8.811412826487517
goods-n-mediumjwst_42355,189.28185764543022,62.16226002951149,4.543511917977568,3.72357,A,GN,-17.471670106534038,0.678132957521747,7.888668042613615,9.388668042613615,1.3178739448788128,0.626755194742516,0.8259843409686081,2260287.721421352,0.7210552769918583,0.7210552769918583,8.03069948306432
goods-s-mediumjwst_42355,53.1885452,-27.8035278,4.788096330556764,4.83266,A,GS,-19.00439410248372,0.20389130692047175,8.501757640993487,10.001757640993487,1.235439494943141,0.6290183375241091,0.7771140972207595,2309612.4303097073,0.7228768462457941,0.7228768462457941,8.642693326481302
goods-s-mediumjwst_42453,53.1173859,-27.8033791,4.454394533101557,4.812,A,GS,-17.31626632358097,0.13928403488869634,7.826506529432387,9.326506529432386,1.350204398712604,0.6286322917952961,0.8487820855547941,2242045.9410338574,0.7225662631679564,0.7225662631679564,7.967628849064534
goods-s-mediumjwst_42573,53.1787033,-27.802702,2.6937102833077065,4.45,A,GS,,,,,2.412477695302419,,,,,,
goods-s-mediumjwst_42645,53.1739388,-27.8027649,2.522192597132392,2.704,A,GS,,,,,2.5881802955467297,,,,,,
goods-n-mediumjwst_42722,189.2106274523228,62.163296948711135,6.5409511765399,6.63019,A,GN,-18.007123988501434,0.5793530227419943,8.102849595400572,9.602849595400572,0.8311005193441019,0.5821750320890843,0.48384597151840714,2636236.06763491,0.6847586121607135,0.6847586121607135,8.267312092349192
goods-s-mediumjwst_42728,53.1474915,-27.8026161,4.225081871369061,4.37,A,GS,-18.111712736448695,0.25381081290266394,8.144685094579478,9.644685094579478,1.4397344569688169,0.6379192219569858,0.9184342846142111,2194410.0466079093,0.7300220567981661,0.7300220567981661,8.281349112539818
goods-s-mediumhst_42736,53.0813298,-27.7458047,2.036198516516711,2.39,A,GS,,,,,3.2198293278362407,,,,,,
goods-n-mediumjwst_42740,189.2568153899246,62.163455996601094,2.0275273488081518,2.08608,A,GN,,,,,3.2333354041773887,,,,,,
goods-s-mediumjwst_42789,53.1860695,-27.8022461,2.8069778009044564,3.23226,A,GS,,,,,2.3069378099576263,,,,,,
goods-s-mediumhst_42827,53.0787193,-27.7450348,2.0775863488106503,1.565,A,GS,,,,,3.156615690741127,,,,,,
goods-s-mediumjwst_42831,53.0470038,-27.868135,4.145780925460382,4.04964,A,GS,-18.664800502059357,0.08901072382134068,8.365920200823743,9.865920200823743,1.473010374173949,0.6433080424957689,0.9475994203858032,2177694.124734759,0.7343334080540611,0.7343334080540611,8.50002691420181
goods-s-mediumhst_42865,53.0799851,-27.7446519,0.5208374689061297,0.538,A,GS,,,,,8.44040846902502,,,,,,
goods-s-mediumjwst_42878,53.1420288,-27.8021755,2.805393764063815,2.97,A,GS,,,,,2.308361023643065,,,,,,
goods-s-mediumhst_42892,53.0997314,-27.7446778,1.89792806420097,1.83,A,GS,,,,,3.446751699896639,,,,,,
goods-s-mediumjwst_42905,53.1407738,-27.8021774,5.9161402316302425,5.9219,A,GS,-19.352644961367062,0.07766115571839016,8.641057984546824,10.141057984546824,0.9462095069183213,0.6060076000711767,0.5734101524521034,2524661.3312423574,0.704262638648511,0.704262638648511,8.793323335000402
goods-n-mediumjwst_42939,189.20953524327444,62.16395193247277,3.4658830580162903,3.30723,A,GN,-19.61156130783276,0.13770142421500609,8.744624523133103,10.244624523133103,1.8197763079087361,0.6715044226541769,1.2219878390020054,2028733.0593914553,0.7567182605377649,0.7567182605377649,8.86569030898171
goods-s-mediumhst_42953,53.0818427,-27.7430932,0.9544782380968303,0.86825,A,GS,,,,,6.040502216990049,,,,,,
goods-s-mediumhst_42987,53.0861039,-27.7442629,2.689045218301651,2.78,A,GS,,,,,2.416994361498519,,,,,,
goods-s-mediumhst_42988,53.0906811,-27.7442159,6.261968693638122,5.017,A,GS,-18.83096890581226,0.10172911142267971,8.432387562324903,9.932387562324903,0.8794506263575892,0.5934299808167939,0.5218923683287016,2587011.856961018,0.6939986706074333,0.6939986706074333,8.591028923784183
goods-s-mediumhst_43037,53.0918968,-27.744033,1.340866765618232,1.13,A,GS,,,,,4.689993637829813,,,,,,
goods-s-mediumhst_43118,53.0805319,-27.7435381,2.68307,2.81,B,GS,,,,,2.422799876767069,,,,,,
goods-s-mediumhst_43142,53.0852471,-27.7434041,2.235329793454241,2.5,A,GS,,,,,2.933334892760937,,,,,,
goods-s-mediumjwst_43152,53.141192,-27.8678889,3.1927283571201563,3.37438,A,GS,-18.61228157419256,0.28750692568020675,8.344912629677024,9.844912629677024,1.9989898009251699,0.6712009947382794,1.3417239428526493,1965710.6740112943,0.75647889129168,0.75647889129168,8.466115815656808
goods-s-mediumjwst_43252,53.1871414,-27.8012867,7.265675280927011,7.42616,A,GS,-18.602412917897695,0.270741839148803,8.340965167159077,9.840965167159077,0.7241833708905047,0.57125761583043,0.4136952658789537,2760008.3947159173,0.675744317189656,0.675744317189656,8.51118276506142
goods-s-mediumjwst_43415,53.1790161,-27.8008347,2.8906786393258432,3.13,A,GS,,,,,2.2337426869978674,,,,,,
goods-s-mediumjwst_43457,53.1147499,-27.8007317,1.7689271416391943,1.72,A,GS,,,,,3.682943853410225,,,,,,
goods-s-mediumjwst_43481,53.1032348,-27.8677026,4.422714380584626,4.54707,A,GS,-17.694098845011098,0.45941937747575246,7.977639538004438,9.47763953800444,1.3620157563858208,0.6307597855421267,0.8591047664029179,2235525.346120413,0.72427717300952,0.72427717300952,8.117734740215328
goods-n-mediumjwst_43486,189.25903294775856,62.16563205663017,2.9767261257070734,2.88945,A,GN,,,,,2.1624050036102322,,,,,,
goods-s-mediumjwst_43538,53.0531297,-27.8676281,3.364320446905616,3.25226,A,GS,-17.414872469880684,0.8137866685622175,7.865948987952273,9.365948987952272,1.8831910277270034,0.6604695634831793,1.2437903560382937,2005531.7808173015,0.7479920226474469,0.7479920226474469,7.992052021824
goods-s-mediumhst_43623,53.1147235,-27.7407516,2.852367762091633,3.3,A,GS,,,,,2.266762582867422,,,,,,
goods-s-mediumhst_43646,53.0963139,-27.7405066,1.6106924822688864,1.574,A,GS,,,,,4.010594904774839,,,,,,
goods-s-mediumjwst_43697,53.1189537,-27.8001003,2.5742013087666096,3.1,A,GS,,,,,2.532733362505793,,,,,,
goods-s-mediumjwst_43819,53.126194,-27.7996254,1.8846329567237383,1.815,A,GS,,,,,3.469940026640426,,,,,,
goods-s-mediumhst_43933,53.0909789,-27.738785,2.325448067482367,2.33,A,GS,,,,,2.8171343010594327,,,,,,
goods-s-mediumjwst_44028,53.1352743,-27.867264,2.0085886556473804,2.31503,A,GS,,,,,3.2631577366118263,,,,,,
goods-s-mediumhst_44036,53.1013909,-27.7377461,2.4310410962801408,2.66,A,GS,,,,,2.6903025118346435,,,,,,
goods-s-mediumjwst_44069,53.170311,-27.7992535,4.3669096790563255,4.39608,A,GS,-17.19535514957962,0.21775423078914358,7.778142059831847,9.278142059831847,1.3832429601549925,0.6306375771979125,0.872324989068213,2223992.7968000052,0.7241789411594911,0.7241789411594911,7.91829616828099
goods-n-mediumjwst_44099,189.2570688815497,62.16735109088329,5.85898862725173,6.03508,A,GN,-19.83095853645612,0.07584830685812705,8.832383414582447,10.332383414582447,0.9580538456259856,0.6136229862096957,0.5878838617027001,2514208.4080034406,0.7104460989413788,0.7104460989413788,8.980852280693787
goods-n-mediumjwst_44124,189.27269925214208,62.16740926923668,6.684087015094555,6.64397,A,GN,-19.034534645809316,0.2508161362322454,8.513813858323726,10.013813858323726,0.8079821478040052,0.5864502438986542,0.4738413276454173,2661137.8380518253,0.6882747222959675,0.6882747222959675,8.676052038456122
goods-s-mediumhst_44173,53.095431,-27.7377112,1.904649492113775,1.90955,A,GS,,,,,3.4351245707683766,,,,,,
goods-s-deepjwst_44202,53.126358,-27.8670936,0.9795498846410451,0.96784,A,GS,,,,,5.935154903980613,,,,,,
goods-s-mediumjwst_44229,53.1777,-27.7987156,2.692032557531297,2.37,A,GS,,,,,2.414100449879211,,,,,,
goods-s-mediumhst_44271,53.1216521,-27.7370872,1.4701471779570316,1.533,A,GS,,,,,4.343102831016596,,,,,,
goods-s-deepjwst_44330,53.1257008,-27.8671065,6.344701428204383,6.58732,A,GS,-17.858654568735624,0.427367669015732,8.043461827494248,9.543461827494248,0.8646342302419295,0.5856093719298305,0.5063379085210088,2601706.5238479837,0.6875837637101667,0.6875837637101667,8.206136214590249
goods-s-mediumjwst_44500,53.1044444,-27.8669365,2.4862555971220766,1.08163,A,GS,,,,,2.6276695328081394,,,,,,
goods-s-mediumhst_44537,53.0785451,-27.7349737,3.1149956229570175,2.266,A,GS,-16.569473308628197,,7.5277893234512785,9.027789323451278,2.055376733616426,0.666514755737259,1.3699389215543976,1947403.3907018823,0.7527778607662763,0.7527778607662763,7.651122485466225
goods-s-mediumjwst_44571,53.140316,-27.797596,1.7634597835876225,1.77736,A,GS,,,,,3.6935317392124665,,,,,,
goods-s-mediumjwst_44578,53.1690903,-27.7979527,3.0626316180718094,2.95,A,GS,-18.703640871385584,0.6195218852309576,8.381456348554233,9.881456348554233,2.0948592240669113,0.6759794528218441,1.4160817920235436,1934973.2037459796,0.7602447796701516,0.7602447796701516,8.50050290187319
goods-n-mediumjwst_44603,189.2711374605383,62.16878180075229,1.5996850125105073,1.75977,A,GN,,,,,4.035132033753053,,,,,,
goods-s-mediumhst_44607,53.1414354,-27.7345987,2.1944065785441396,1.935,A,GS,,,,,2.9887197006397366,,,,,,
goods-s-mediumjwst_44684,53.0702234,-27.8668513,3.7699850389474854,3.46142,A,GS,-16.669618348379437,0.46916776999884924,7.567847339351774,9.067847339351774,1.6495732103245384,0.6462967590366583,1.066113819626445,2096668.3600164338,0.736719872261079,0.736719872261079,7.700544954691772
goods-n-mediumjwst_44699,189.24725461713788,62.168972665249086,5.034409401252793,5.07527,A,GN,-14.480688590575568,,6.692275436230226,8.192275436230226,1.1607255679516513,0.6095554007042988,0.7075265386804936,2358243.3513517166,0.7071462268792246,0.7071462268792246,6.842766207779406
goods-s-mediumjwst_44713,53.1729279,-27.7976723,7.479910081668921,-1.0,A,GS,-18.01647179378796,0.3703627221206265,8.106588717515184,9.606588717515184,0.6968924450808001,0.5634982404508404,0.3926976665865148,2795547.375965229,0.66930611826335,0.66930611826335,8.280963922519353
