id,ra,dec,z_spec,z_phot,z_16,z_84,log_Mstar,log_Mstar_16,log_Mstar_84,mwa,mwa_16,mwa_84,met,met_16,met_84,dust,dust_16,dust_84,sfr100,ssfr100,sfr10,ssfr10,chi2,use_phot,log_Mh,log_Mh_simple,t_cosmic,age_ratio,log_ssfr
71578,3.505448685773271,-30.308928540954184,,4.533529922001093,1.6561785462548209,15.441012318912206,8.113694112002197,7.568840624437277,8.662378061025096,0.21486911787815602,0.03983744895613145,1.1083439520171328,-0.7047524549764524,-1.3955847350063215,-0.11693468105459803,0.6394183272681491,0.1989587009453229,1.3254984685377385,0.548764169091877,5.415970238493411e-09,0.6646466871239036,5.7894172973506435e-09,7.66777534079842,1,9.748387027102362,10.113694112002197,1.3214310814019663,0.16260334791746506,-8.266323730824684
71634,3.514390756159317,-30.308574134970517,,5.457932350324794,1.049552271532693,12.722953961311726,8.42765170183736,7.461265122464381,9.226645528210957,0.16912273492107033,0.0448438813439912,1.4112545661735443,-0.742161847963008,-1.436122167205464,-0.16445473390438387,0.6828898479539198,0.2116299470607038,1.4366637846773678,1.406592750878299,6.397245747944566e-09,1.8778106289436518,7.271782207359536e-09,0.6070229381994248,0,10.047520254504857,10.42765170183736,1.0485920381108222,0.1612855417305737,-8.194006965692271
71636,3.5162320110581016,-30.30966699065493,,4.6343658905689145,4.572275076959449,4.671398347306795,8.634548656753362,8.493470701374212,9.009559162003924,0.08424008763933656,0.023245708508735124,0.2430277677665113,-1.256131150711672,-1.7197119205807052,-0.9028914247210643,0.05953723431297295,0.03530903996431463,0.11022373341240432,4.149199841407681,9.667607296351437e-09,10.988875576931733,2.3617052860461423e-08,5.403158370599288,1,10.316285227900252,10.634548656753362,1.2862146835313915,0.06549457778545147,-8.01468099919234
71637,3.5159450153255025,-30.30986752536401,,9.97934392391386,9.889322189046338,10.098347949305099,8.083132622162424,7.927544270764278,8.219467947507232,0.044357462654303015,0.021353132765407668,0.07751958317360082,-1.6836992372111421,-1.8809277727492875,-1.4227502744882559,0.005575985410935125,0.0013106017482678802,0.017110800737945794,1.2422221542211016,1.043164810660717e-08,3.3366831839331286,2.7626601818697665e-08,4.452491525502113,0,9.442478688182973,10.083132622162424,0.4727485981861348,0.0938288613112676,-7.981647071529366
71639,3.516382060280598,-30.310199163024926,,9.910862959914942,2.1394592986654564,10.04929619353655,8.221681186602046,7.404360302528295,8.353777238196653,0.06536922023589768,0.04144848286326415,0.23453066702936007,-1.6674180246533612,-1.871531485858537,-1.3967006105517625,0.01401844858454454,0.002743618852566734,0.4605049011464949,1.6633778979103249,9.777257928512034e-09,3.3505001913934076,2.027827910824706e-08,11.428001294173548,0,9.598306157266503,10.221681186602046,0.47721577986198127,0.13698042477724343,-8.009782927778069
71649,3.5160318809057935,-30.31004242526079,,9.277216423484113,6.850245946950811,10.42890844216739,8.126890265589953,7.767129726347559,8.406869729058451,0.09392539605175422,0.03908924158522493,0.27480143707795657,-0.957735132436093,-1.5999513472497706,-0.24783015899626956,0.0751451833592646,0.01969378537491906,0.3754997739154101,1.1037532005887727,8.56993418172531e-09,2.027016210529658,1.4921853734788077e-08,2.650160343840489,0,9.525718470974743,10.126890265589953,0.522115951552828,0.17989374921875145,-8.067022513505421
71654,3.51596611583706,-30.309774112819106,,9.724886824399073,8.50994479437903,10.379256941354441,8.177497603810927,7.948440150570335,8.409492359183435,0.07635580079477151,0.03927504840089785,0.1343925347418588,-0.9672121185157136,-1.5825711562309803,-0.2238147470180963,0.03635772908251916,0.010072420149414141,0.09243173046591566,1.3325841561006315,9.369596876094773e-09,2.5633821243364454,1.6794779169205814e-08,6.244309734853793,0,9.559003022972066,10.177497603810927,0.4897083093280083,0.15592098263464044,-8.02827909409128
71658,3.5147905367264,-30.308991502080683,,9.985523401104329,9.866654869839913,10.129307031023545,8.021637250283295,7.859269073170263,8.150858977494895,0.05911629367338695,0.033855736219601584,0.09812584493279074,-1.5808969057780335,-1.8347082738014993,-1.316732002593013,0.009392707932255606,0.002307269149528779,0.02995060299658292,1.01992254770139,9.872825452093374e-09,2.398250320460839,2.189626116184336e-08,4.308661468435804,0,9.374524805256408,10.021637250283295,0.47234891657529104,0.12515386740378812,-8.005558541084088
71659,3.516668219396855,-30.310523864434685,,7.734426986831581,0.30507481155999877,9.91164289617676,8.012207285791321,6.78668315148541,8.390625069870845,0.14913109996223556,0.046834627191741536,4.014906742112877,-1.1151625896836501,-1.6357936605433412,-0.31820387054902616,0.1230025014013138,0.022206428217112044,1.6116780041855294,1.020257280113021,6.4893190166149386e-09,1.7324677557786472,7.956889276317865e-09,1.6895483432953724,0,9.476706665028875,10.012207285791321,0.6666263558400207,0.22371017685659064,-8.18780087528647
71662,3.5143882738515515,-30.308696643854482,,6.316989112203521,1.435546251087532,13.798457826845775,8.102716993080545,7.306385065233393,8.890710813524862,0.14836237264177526,0.04329547190974948,1.132806000187543,-0.6810890853588563,-1.4474426106449512,-0.11369072774032413,0.6450499723087133,0.185476555455164,1.3990888407161415,0.7692146373434252,6.2357824832707474e-09,1.070682065623254,7.694902850318924e-09,2.0458524632869026,0,9.647139236778424,10.102716993080545,0.8695506647506815,0.17061958394835322,-8.205109042290573
71665,3.4691581060179817,-30.308707914064076,,5.3008523327540065,5.269301552773645,5.4457828046236285,8.13266257540848,7.904528443766764,8.344736636594021,0.20469251387073406,0.10408324051521008,0.28783216858639615,-1.0628997532342483,-1.44157955595988,-0.750242106599184,0.040009368917946986,0.01230093976820301,0.08628259197670607,0.7160465591303904,6.051603735863954e-09,0.8988496353237454,6.627633845066787e-09,5.836165410790128,1,9.730886216311628,10.13266257540848,1.0879973227677737,0.18813696466643273,-8.218129517688178
71666,3.469325932712115,-30.308704676976305,,5.22863719893928,5.015784043886757,5.3124196266078645,9.144784851825458,8.924475475741854,9.335000053300705,0.22268377752257054,0.14259737095531314,0.3441749001341714,-0.9939196349561092,-1.4295870963461188,-0.4618799017483965,0.18556939121563132,0.07710331490394126,0.33836295123142957,5.2218663954062094,4.409447250099375e-09,3.053507954308826,1.8226991704505952e-09,2.961176712454615,1,10.847831477061039,11.144784851825458,1.1069461083286554,0.20116948408517743,-8.355615848463524
71668,3.4695460417567316,-30.308648604785855,,5.229401597145454,5.065716509685648,5.277544302604431,8.35893463988564,8.019725278198674,8.607998789497511,0.1466239563231395,0.07821621370354297,0.2566509986144703,-1.1508133513668692,-1.5604120453422168,-0.8229306447937532,0.056921931234533735,0.024848467425880646,0.15308591291846713,1.4493767209708628,7.3909191028376874e-09,1.39967088845934,5.884420134587187e-09,3.1528475058783703,1,9.98335802401693,10.35893463988564,1.1067426713966448,0.13248242804093618,-8.131301551257314
71673,3.4657864824830424,-30.308680509862732,,6.637726753641751,6.434249513055336,6.8607394569321,8.048554327211871,7.869300267946403,8.294655250731266,0.1259897718919947,0.05839855944887072,0.21952577843227142,-0.47056261044409087,-1.3628802505777224,-0.08102147157931072,0.03768297593559011,0.011070941434902908,0.10609277206692161,0.8726256290598287,8.044596446184116e-09,1.475453329648779,1.3404062045505363e-08,2.2406394402340593,1,9.571523422250971,10.048554327211871,0.8153517343539004,0.15452198920240393,-8.094495737219553
71674,3.465663353240833,-30.30868139302234,,6.298484958616636,6.157313355269919,6.440435805323903,8.01047917062112,7.811506952278361,8.176732540210908,0.10749346321784023,0.049666147239623135,0.19796835507303484,-0.959226168448918,-1.5461017637547223,-0.31770529313112905,0.07942356766013411,0.03329143601005374,0.1650840320879098,0.8060216634090192,8.75804090403482e-09,1.5784124560487702,1.5312651813020022e-08,5.637402609036212,1,9.5466028397524,10.01047917062112,0.8728594077338524,0.1231509476387709,-8.057593030786377
71678,3.467927444037184,-30.308592385661786,,4.366996196823326,4.022481461655542,4.809296493752866,8.253556160379016,7.78253849728575,8.558327465530782,0.23966978829119684,0.09158279618215569,0.4023243717241239,-0.8972067373590557,-1.5309015392111067,-0.21942323667076866,0.20988963858122206,0.08008030992345964,0.5077140913472676,0.8235476124636482,5.050997508937162e-09,1.186508436593631,6.105148012610649e-09,5.00601413388712,1,9.910561966575752,10.253556160379016,1.3832096262368259,0.17327076369707237,-8.296622845673973
71703,3.51419747645008,-30.3084124004289,,4.735181215179045,0.8334741870141597,12.118478120792098,8.52113366411046,7.536186522411061,9.273529130749397,0.18912040628185656,0.0492777827303148,1.618831921323822,-0.7813484485047508,-1.4824443365990363,-0.12357706171451191,0.6508954282618684,0.18886186358882068,1.5129518770756656,1.6292034129350186,6.0090676627740306e-09,2.18173759367517,6.989082286312121e-09,2.3838884473718034,0,10.186487969762554,10.52113366411046,1.2525354989476887,0.15099005692113726,-8.221192905754785
71708,3.5140427374574674,-30.3084364155686,,6.532596326163774,1.6777742027437534,13.678382917005266,8.2382731509684,7.572185051044166,8.970248193211402,0.1444036929918208,0.04078115173430164,1.0177475701061167,-0.794021548033375,-1.4560487426905364,-0.17860402888944343,0.6482522598814393,0.18607215858365062,1.410932816226408,0.954656723730414,6.8294608373133795e-09,1.3960581569488046,8.340073090963383e-09,0.8124984128404554,0,9.785470649757052,10.2382731509684,0.8324838330563117,0.17346125805430854,-8.165613581036226
71710,3.514112088290242,-30.308483910913168,,5.254996506847404,1.2274497506744249,13.737689973925663,8.074670408032198,7.286809397578692,8.838847090126913,0.1862847650184558,0.04573041168726687,1.3306103873787738,-0.6985523309270931,-1.4213116796242633,-0.11733582034628356,0.6977922302640907,0.2264308153474977,1.4545208575238853,0.616968912583408,6.159662758774112e-09,0.8480428312351801,6.931285741601977e-09,0.15181819940841207,0,9.669387623493048,10.074670408032198,1.0999665176325153,0.16935494129348685,-8.210443064785704
