id,ra,dec,z_spec,z_phot,z_16,z_84,log_Mstar,log_Mstar_16,log_Mstar_84,mwa,mwa_16,mwa_84,met,met_16,met_84,dust,dust_16,dust_84,sfr100,ssfr100,sfr10,ssfr10,chi2,use_phot,met_err,log_Mh,log_Mh_simple,t_cosmic,age_ratio,log_ssfr,response_z,gamma_t,t_eff,n_ml,ml_bias,log_Mstar_true
45392,3.5408454785360894,-30.37147929480549,,4.82704430269988,4.810213439796846,4.8433150174312685,8.441547598933585,8.412755384456853,8.464784004500729,0.3611529741927542,0.3125972410796329,0.4056186549808838,-1.912241398154909,-1.9617377763092247,-1.8134707894032616,0.119169954353366,0.1068132168760707,0.1356794454017044,0.5345417237773076,1.9511707877790643e-09,0.1937601540372204,7.10307439223582e-10,173.62800202216812,0,0.0741334934529815,10.09435014369195,10.441547598933584,1.2231019610873302,0.2952762612461936,-8.709704714745026,2317370.0674187127,0.6302213605189557,0.77082498196986,0.9,0.6599998047023778,8.622003791901856
45441,3.5769710744246286,-30.367095345613635,,5.126605845312875,5.072283197743696,5.220073767301938,8.0678609266811,7.964512711316611,8.164662668910468,0.1570382606513774,0.0821282610224881,0.259627516272567,-1.5176168652516038,-1.8038905800359069,-1.3165801672340245,0.027787123539561,0.0072917357865321,0.0768367000825731,0.9323748870682786,8.200840501114036e-09,0.2347243156996401,1.9715174565986152e-09,36.62031164459172,1,0.2436552064009411,9.668316727083566,10.0678609266811,1.134668816408498,0.1384000850119787,-8.086141634654139,2376190.2169313687,0.6149061142065471,0.6977147928090914,0.9,0.645547093721687,8.257932996426577
45560,3.5087053068956755,-30.36662232394129,,7.111637582138439,6.902221545146815,7.836787150391051,8.145461001729194,7.7771798753130925,8.341593892643807,0.0926726143339201,0.0413674397574643,0.1438510430250659,-1.4979074992885812,-1.8170673128120616,-1.170059543440097,0.1343923436041282,0.0611109284946757,0.2725347421826245,1.0410433928028653,9.170852673501058e-09,1.2205460378355597,8.838725201912935e-09,18.663815069689846,1,0.3235038846859823,9.654425222795192,10.145461001729194,0.74492324715573,0.1244055876733116,-8.037590283285189,2734169.9280949575,0.5712748916695691,0.4255559473210333,0.5,0.7558272895771686,8.267038433414116
45612,3.5233934429029388,-30.3666313640689,,5.087537814612793,5.038201217337459,5.233617354113635,8.902158722305144,8.807637850054498,8.989779261353595,0.12432104600358,0.0854908212479399,0.1841402907956733,-0.0932955364084506,-0.4221969564242958,0.0948876741790045,0.1015614320482837,0.0862664181733514,0.1257339113165226,5.702621829195323,7.35658389545524e-09,7.678159014312405,9.62062818779636e-09,52.1735870653344,1,0.2585423153016501,10.58799770380502,10.902158722305144,1.1455905396482264,0.1085213623025858,-8.133323807912689,2368601.876624088,0.6430281419034672,0.7366469560921893,0.9,0.6720583511095017,9.074751740226462
45724,3.489091608407202,-30.366123807362097,,4.750666428504121,4.701183806512499,4.798102407963024,8.081571956564616,7.894726974005655,8.27088635083257,0.1221206198126508,0.0487098372079399,0.2429604480023754,-1.5193207030865143,-1.813200881322942,-1.2199386779740655,0.1566385092462904,0.0887240502454841,0.2370508061674122,0.9342479464692102,8.465895228191037e-09,2.1135203212814084,1.8197824636787983e-08,34.92421957952369,1,0.296631101674438,9.702195830795873,10.081571956564616,1.2474920319848335,0.0978929056711887,-8.072327110548997,2302132.528876085,0.6247472539356248,0.7793672212890973,0.9,0.6548380706686187,8.265438036281838
45843,3.602642489311058,-30.366016613790524,,5.726322212975877,5.6970695553203425,5.7678417423745065,8.006230050774649,7.805174824815876,8.190159031059322,0.115529744189574,0.0710894515108931,0.199214892114075,-1.035521793900033,-1.3980159922516195,-0.7710183308835374,0.1750266184783066,0.1040436150183068,0.305741484352509,0.7637660032515134,8.102215248861787e-09,0.9470730968286364,9.723968833289765e-09,34.4565638973225,1,0.313498830684041,9.57053694520332,10.006230050774649,0.9865181674497758,0.1171085824888833,-8.091396223241896,2489774.799350047,0.5995543664416703,0.5914712748685479,0.9,0.6310237616070554,8.20618433758356
45854,3.518448256111206,-30.36638246855823,,5.251866221199868,5.234074052810827,5.270588028368317,8.969052278518635,8.911797695355743,9.026913134115825,0.0826249342802638,0.0527677008887529,0.1341066528716626,0.1535215690101391,0.0911614105121014,0.180995508207376,0.0809698219916711,0.0399091517200614,0.1144477557343431,8.899252220541507,9.797845169735878e-09,8.859598970755217,9.264095410316128e-09,25.076383311281432,1,0.0449170488476372,10.653364195310504,10.969052278518635,1.1007915462225757,0.0750595646957824,-8.00886942775585,2400358.287726605,0.643147024136353,0.7079708071475043,0.9,0.6721701744471308,9.141573040483962
45855,3.518591033423593,-30.3662149626812,,5.251237805408802,5.237633367077103,5.26433679327939,9.491821559604269,9.330650905122164,9.596883195392534,0.1182563344610159,0.0498291936025627,0.1897738417087658,0.1531776039641446,0.1040557169653256,0.1798955241666869,0.1439962336699426,0.0925179051980089,0.2209932162019514,25.32289086895842,8.394811513633476e-09,60.77919725511763,1.9783819627821772e-08,35.20970181250709,1,0.0379199036006806,11.228441825294254,11.491821559604269,1.1009572974587103,0.1074122808704584,-8.075989050509596,2400237.646872649,0.7041854219932511,0.7752780791075111,0.9,0.7293203422115094,9.62890323252557
46178,3.610462439422774,-30.36538107187313,,4.749145698416221,4.691484386603783,4.79769517621364,8.484833040097397,8.3551967122421,8.586652353264729,0.219674871108864,0.1517137869035782,0.3002602706204099,-1.61430495299312,-1.8488783457287583,-1.3191329565419194,0.2939648374262601,0.1741963062329363,0.4752956672585367,1.319140634990825,4.627535113271639e-09,0.4313756995810358,1.4283319591107804e-09,18.36410189008112,1,0.2648726945934194,10.145859059186328,10.484833040097396,1.2479858335968042,0.1760235294304118,-8.334650277179648,2301828.116011356,0.6335295149930914,0.7906358598768322,0.9,0.6631170085048537,8.663242872681437
46250,3.5759585036942267,-30.36545217088831,,5.660268890229114,5.634029554549659,5.680525197712435,8.146767432869591,7.929691174651794,8.277177155278215,0.1442347827399779,0.0842984601788344,0.2185864475958712,-1.3469307425777668,-1.675857962219197,-1.0553953473376,0.1127909037826426,0.0594060203456503,0.1736136506408328,0.9100051280446652,7.116659396549887e-09,1.0775728379900176,7.716893826775128e-09,39.53802835164952,1,0.3102313074407985,9.728430731645094,10.146767432869591,1.0012184514778286,0.1440592535296199,-8.147723819017619,2477519.6889702315,0.6031338392753077,0.6038687285931011,0.9,0.6344133685848302,8.344395106855362
