id,ra,dec,z_spec,z_phot,z_16,z_84,log_Mstar,log_Mstar_16,log_Mstar_84,mwa,mwa_16,mwa_84,met,met_16,met_84,dust,dust_16,dust_84,sfr100,ssfr100,sfr10,ssfr10,chi2,use_phot,log_Mh,log_Mh_simple,t_cosmic,age_ratio,log_ssfr,alpha_z,gamma_t,t_eff,n_ml,ml_bias,log_Mstar_true
15739,3.6111620959160247,-30.418409219271368,,6.744818188852808,4.392724235625082,18.81480221341003,8.112343068339737,7.709559242506312,8.614678145081514,0.0863084583448488,0.0299588427459272,0.2953725025540773,-0.8468830031931613,-1.546265944666835,-0.1980633353133479,0.3800342112477665,0.1154434614988427,0.8922971439820067,0.9336490568723204,8.838951198012512e-09,1.5264584794321954,1.4230363162713978e-08,16.0839385649212,1,9.63633646573107,10.112343068339737,0.7984942594201998,0.1080890154520571,-8.053599263939205,2671633.291237169,0.9007029127995744,0.7192061053135129,0.5,0.9490536933174931,8.1350522847303
15763,3.647111318439983,-30.41889766238136,,4.551227295318964,4.274428761677335,4.756773712640349,8.217349314701384,8.021353452533724,8.406038490041782,0.216848367102119,0.1107805725172884,0.3395189587895238,-1.4543215415722894,-1.7745113299141773,-1.1208100307457074,0.074480195889751,0.0297883644444466,0.1395309653929206,0.9385876539032364,5.92954877632774e-09,1.5888931880870272,9.678709420451581e-09,21.688704362091283,1,9.861522881405572,10.217349314701384,1.3151354010361824,0.1648867233984168,-8.226978354090537,2261860.091907976,0.9200594848296724,1.2100027995586147,0.9,0.9277571629964233,8.249914998581332
15779,3.6085154796997583,-30.41854195445073,,7.263782316957651,7.254094263724529,7.271112146534612,9.019248314312268,8.922978876549184,9.09937460494614,0.0573686859197497,0.0371462489347275,0.0894235174903204,-1.6984247828673,-1.8795146677336023,-1.4958503459227055,0.1916783562723154,0.1151947463636355,0.2850034477890494,10.748392585194551,1.074330562095206e-08,12.559115684437034,1.1997656745773324e-08,56.52688563043123,1,10.607984029895611,11.019248314312268,0.7244323973296218,0.0791912207836373,-7.968862069469487,2759692.3349004276,0.9465937186100251,0.6857431568698219,0.5,0.9729304798442822,9.031166505183348
15789,3.6692750658773767,-30.418224129689705,,5.97644007342282,1.5299646220853491,15.548625862375678,8.29003408187639,7.596177054951902,8.890645044120465,0.1294796522503842,0.035328788658271,1.1554575880961866,-0.8796129465596262,-1.525159170265059,-0.2234352461097346,0.4375136842132337,0.1027351839415068,1.2369253475370885,1.188286215168156,7.311068169965243e-09,1.5087169681604078,8.263521709879051e-09,8.858486582820909,1,9.870215486392889,10.29003408187639,0.9339741986591312,0.13863300767438,-8.136019166621983,2535643.344728606,0.9110724798144227,0.850918189255063,0.9,0.9195971900206106,8.326436446334833
15800,3.637642942565432,-30.41828085628335,,4.753412638600134,4.633425023622321,4.880774629719573,8.873615425845594,8.614425942079466,9.161828446355402,0.216874573475049,0.1056308088671561,0.3336553837489573,-0.7542688005575664,-1.2205599459807337,-0.2437386216966754,0.0948360723489673,0.0545655373870738,0.1594642464683908,4.0719408871060745,5.977112929452115e-09,5.556212504458572,7.374249774772913e-09,0.3319922361459544,1,10.573306336500147,10.873615425845594,1.2466011215888402,0.1739727084463346,-8.223508538682868,2302682.150826267,0.9524074875406158,1.1872722421777409,0.9,0.9570629871743961,8.892674904910868
15810,3.6382635641668255,-30.418234148666404,,4.736473137051634,4.4755628657535205,4.877959344610559,8.067309384028626,7.794927593946093,8.357456410436912,0.1829212361021261,0.0771215449653339,0.3272335926139506,-0.790270549608075,-1.4688987707476364,-0.2269060157968911,0.1498384222685081,0.0646937111870229,0.3025456937176238,0.6922430405437328,6.5880210057342295e-09,1.1024552565021952,9.129417786102048e-09,5.066801000735365,1,9.687216665578909,10.067309384028626,1.2521134326352312,0.1460899878033776,-8.181245024763376,2299289.8127697576,0.9148819694625564,1.1455360032398423,0.9,0.9230570884332134,8.102080822304105
15829,3.667915986544007,-30.418179792738613,,4.64500888087399,4.3633902903999005,4.795902413250848,8.467718811187595,8.14549534924888,8.681893043909872,0.1581524575582308,0.0631113816138964,0.2751434987797207,-1.4193277179560737,-1.7716652686699792,-1.0263281078574096,0.0681750630812018,0.0295858991371206,0.1214399435764495,1.9425946358631112,7.45921793214978e-09,3.502411651649006,1.2396681755637842e-08,42.3701943676141,1,10.132240248262654,10.467718811187597,1.2825886173386598,0.1233072361786535,-8.127306704103272,2280885.8333142125,0.9279907993015478,1.19023043617917,0.9,0.9349519749413054,8.496929507859088
15848,3.657252707110026,-30.418092162881205,,5.959482439051994,1.003098160435984,6.790763897448209,8.018817214007814,7.50151106697424,8.377175371813465,0.1509551155805456,0.0613078969940022,1.527631077118584,-0.9979347629022234,-1.6134154892666035,-0.2825957135719058,0.1632733567806336,0.0411433769222224,0.7525580975148858,0.8394098375751542,7.0570551638434864e-09,1.683657237153457,9.725106943903925e-09,8.802075217414894,1,9.572724813455997,10.018817214007814,0.93738835288083,0.1610379680061339,-8.151376487743818,2532559.775371614,0.9044274195947317,0.8477997291541649,0.9,0.9135584697311439,8.058080865637297
15864,3.608733498401525,-30.418170546152687,,4.983671480940672,4.834231727604909,5.11989598192259,8.359814443214885,8.23969115240087,8.481940603295612,0.238129697268058,0.1414084207301329,0.3478872117033812,-1.2299835487844133,-1.5453774221699483,-0.9931314168838848,0.064657704002086,0.019141108450342,0.1625315448687866,0.9492576748791224,4.306871434567888e-09,0.1395579792856196,5.675245625169483e-10,13.66365371239952,1,9.99661231348934,10.359814443214884,1.1754920956950512,0.2025787311885372,-8.365838092270625,2348308.2499610065,0.921063647025561,1.0827030367106036,0.9,0.9286684204533107,8.391953765682414
15878,3.627446172959592,-30.41812116294105,,5.237183566447353,5.166938561966793,5.267514300530703,9.150737506805305,8.941219390987236,9.302835677490028,0.1871891147135082,0.085359013698215,0.271194756621624,-1.2930059321593277,-1.619545304220075,-0.9589994824549612,0.1456675438127733,0.0357961028871867,0.5822464684308158,6.486564527184878,5.501194418248495e-09,4.690023833988349,3.291863085188618e-09,7.927657079002709,1,10.853952079163466,11.150737506805305,1.1046751065996996,0.1694517361667495,-8.259543006335369,2397537.98193853,0.9798519083366959,1.0824180112937587,0.9,0.9818483135515601,9.158693108301385
15899,3.618609219622889,-30.4180885327869,,6.577815832753604,6.409542381421628,6.780202679924839,8.46539300311451,8.214195537808614,8.718726509942787,0.1001380181427015,0.0459757881325028,0.1697824990686549,-0.9910863395275972,-1.4268773046990213,-0.4352843702299782,0.3455729094853028,0.1703365715337902,0.6107329129760676,2.375890839524875,8.818992554003425e-09,4.0887905964912505,1.5369950361643607e-08,11.91759859638765,1,10.03304151178828,10.46539300311451,0.8250421993662391,0.121373207600318,-8.05458102407758,2642671.956839464,0.9129667516945708,0.7532360967663397,0.5,0.95549293649643,8.485165522243586
15923,3.655088215214829,-30.41795684464531,,6.480007950816186,5.762659213908075,6.6974920894489465,8.14425837398369,7.8311630270799295,8.444308417266981,0.1196790498227066,0.044114151582181,0.2326023228006971,-1.0998248456900774,-1.617835886297994,-0.425333418761995,0.0994754723252408,0.0313969426393276,0.3036959835255574,1.0226891553062427,8.304324143812942e-09,2.060751232797284,1.555083336429106e-08,36.036492491087216,1,9.684683813841248,10.14425837398369,0.8412794423520079,0.142258379080456,-8.08069570728923,2625561.9069967093,0.9033498414445953,0.7599696508592839,0.5,0.9504471797236264,8.166330387650163
15998,3.5887320661837276,-30.417788022592468,,4.814638319075607,4.800834828331686,4.828811261796916,8.01137425642961,7.783319465122502,8.120778603742698,0.1393243699010942,0.0692557994706928,0.2179854039301474,-1.5407138599989167,-1.8219698698089737,-1.220121214328901,0.1269675131025779,0.0673064545325201,0.190610567807906,0.6972947553832629,7.627607717841883e-09,0.505703481967224,5.0186378054375955e-09,23.97671667234101,1,9.62177976611879,10.01137425642961,1.2270095243517445,0.1135479123315707,-8.117611650491979,2314901.8715401483,0.9131074219376161,1.120391503473722,0.9,0.9214455681195738,8.046904570877246
16078,3.5553793245156813,-30.41756272543497,,6.607625254149787,6.3814836520014815,6.804525360869365,8.617049792783693,8.315872160273333,8.932572268008236,0.158958823982154,0.0649216894208844,0.3023011585883976,-0.7177750674555884,-1.2521955585316125,-0.2287533471072299,0.1109152686124878,0.0387463933371142,0.2464126398313449,2.430144667913676,6.9549698252219995e-09,3.7749749076135575,1.0276605251934012e-08,4.059856219754472,1,10.198373509354573,10.617049792783693,0.8201968031038429,0.1938057102644287,-8.15770474989451,2647864.693337717,0.9200100227338561,0.7545892794698026,0.5,0.9591715293595072,8.635153513461841
16083,3.627258023612035,-30.41760492880624,,4.754409609284866,4.523404862896751,4.9244097301802086,8.55825889599627,8.276279399983018,8.815878075262312,0.1978749874091492,0.0956801193291211,0.2862251822356566,-1.4127055799040062,-1.784892551434314,-0.9637625882177558,0.0721929611132748,0.0382634328364295,0.1280984760420105,1.919236228207026,5.5552491202949036e-09,1.5600642596416454,4.313004397392795e-09,18.20897160608798,1,10.226364305131654,10.55825889599627,1.2462779510690474,0.1587727579063832,-8.255296460729685,2302881.6504364554,0.9313045516704285,1.1606643284770994,0.9,0.9379561881216554,8.586076343013133
16106,3.5590041742370975,-30.417440378171705,,8.28691485047821,4.2083995348998045,13.014552233618527,9.03989776139276,8.152644013734605,9.573115630090118,0.108630772794516,0.0336176468869361,0.3074264616655075,-0.6974251927645129,-1.3305563629574264,-0.1451552675942362,0.9356391774666566,0.5286069852489331,1.651421118476584,6.28330144726378,8.015705723482355e-09,7.606318616494212,1.1442370495756236e-08,23.909675040696794,1,10.579541795008126,11.03989776139276,0.6079653503022882,0.1786792170647611,-8.096058235216065,2925546.2269806503,0.9405510402179984,0.5718224426433169,0.5,0.9698201071425558,9.053206577354095
16135,3.5702295032266687,-30.417434366745155,,4.733231293113439,4.705677670132835,4.763298675325815,8.443238035373751,8.141320948917738,8.595114873231758,0.1983143878372947,0.0961777673375992,0.2851638923148217,-1.1306016260348275,-1.418604434595886,-0.7132144547955327,0.1653602588784408,0.0769049011288081,0.2591625823386987,1.403290343098817,5.577315424873862e-09,1.0797829397842496,3.864763220037047e-09,12.164500786330786,1,10.100900274255457,10.443238035373753,1.25317297889342,0.1582498116201091,-8.253574793305024,2298640.023956197,0.9262532176368573,1.160755503955596,0.9,0.9333762730636548,8.473181278688015
16140,3.6592859605165207,-30.417278013966577,,9.627661131821684,1.0034199762044034,10.712579735180311,8.057252680236994,7.275176535848427,8.457168625949059,0.1135455239243729,0.0425146183649552,1.3801897756912984,-0.901659237737783,-1.5650690505804208,-0.2346179986662436,0.1691267605912428,0.0335190748634973,0.8448436179652903,0.9362107839543726,7.331605130732865e-09,2.1149155784653044,1.042867166599359e-08,8.845519989441442,1,9.43159489166961,10.057252680236994,0.4964573012577835,0.2287115601617767,-8.134800933530032,3129609.000991476,0.8805343091629904,0.43714768679194493,0.5,0.938367896489959,8.08487953898945
