file,srcid,grating,filter,dataset,root,objid,grade,valid,sn_line,z,log_Mstar,line_ha,line_hb,line_ha_nii,snr_oiii_5007,snr_hb,snr_ha,has_balmer,best_line_snr,best_line,resolution_rank,gamma_t_mass_proxy,public_url,local_path,spectrum_fetch_status,log_balmer,fit_status,line,sigma_kms,sigma_kms_err,amplitude_snr,median_R,sigma_inst_kms,resolution_source,line_center_um,reduced_chi2,n_window_points
rubies-uds22-v4_g395m-f290lp_4233_139055.spec.fits,139055,G395M,F290LP,jw04233002002_03103_00001_nrs2_f290lp_g395m_raw.220.4233_139055.fits,rubies-uds22-v4,157983,3.0,1.0,22.2,5.2221,10.532403710090977,527.3218,57.001213,,4.649485728463169,1.679092660023257,22.21688462300395,True,22.21688462300395,ha,1,4.243245587030534,https://s3.amazonaws.com/msaexp-nirspec/extractions/rubies-uds22-v4/rubies-uds22-v4_g395m-f290lp_4233_139055.spec.fits,/Users/matthewsmawfield/www/TEP-JWST/data/raw/dja_specfits/rubies-uds22-v4/rubies-uds22-v4_g395m-f290lp_4233_139055.spec.fits,local_existing,0.9661916281965999,success,ha,103.575132297629,45.462765976511406,6.865671969005941,1000.0,127.3101350723384,grating_fallback_G395M,4.0843234307271175,2.901516498384034,17.0
rubies-egs53-v4_g395m-f290lp_4233_53254.spec.fits,53254,G395M,F290LP,jw04233005003_05101_00002_nrs1_f290lp_g395m_raw.83.4233_53254.fits,rubies-egs53-v4,154183,3.0,1.0,20.5,6.621574,10.025575634272585,377.33447,97.09605,,20.472616957853084,6.856678779212952,16.124194697184265,True,20.472616957853084,oiii_5007,1,3.816907921076533,https://s3.amazonaws.com/msaexp-nirspec/extractions/rubies-egs53-v4/rubies-egs53-v4_g395m-f290lp_4233_53254.spec.fits,/Users/matthewsmawfield/www/TEP-JWST/data/raw/dja_specfits/rubies-egs53-v4/rubies-egs53-v4_g395m-f290lp_4233_53254.spec.fits,local_existing,0.5895249178108367,success,oiii_5007,5.0000000000000355,215.4640557441219,16.078050729951254,1000.0,127.3101350723384,grating_fallback_G395M,3.816885984592633,0.6745208702218614,15.0
excels-uds03-v4_g395m-f290lp_3543_70639.spec.fits,70639,G395M,F290LP,jw03543003001_07101_00002_nrs2_f290lp_g395m_raw.153.3543_70639.fits,excels-uds03-v4,133712,3.0,1.0,19.2,7.56406,10.22885812040855,,21.222595,,19.15890047413708,2.9197940665977793,,False,19.15890047413708,oiii_5007,1,7.183452158050883,https://s3.amazonaws.com/msaexp-nirspec/extractions/excels-uds03-v4/excels-uds03-v4_g395m-f290lp_3543_70639.spec.fits,/Users/matthewsmawfield/www/TEP-JWST/data/raw/dja_specfits/excels-uds03-v4/excels-uds03-v4_g395m-f290lp_3543_70639.spec.fits,local_existing,,success,oiii_5007,5.000000000000001,708.6600063776053,5.187277835438869,1000.0,127.3101350723384,grating_fallback_G395M,4.289206334800084,7.059775341301694,14.0
rubies-uds21-v4_g395m-f290lp_4233_179413.spec.fits,179413,G395M,F290LP,jw04233002001_03103_00001_nrs1_f290lp_g395m_raw.207.4233_179413.fits,rubies-uds21-v4,161908,3.0,1.0,17.8,5.3105025,10.243079504684722,311.18982,61.98144,,4.266694520769654,3.8219885150618493,17.846026534216374,True,17.846026534216374,ha,1,3.2563836980707817,https://s3.amazonaws.com/msaexp-nirspec/extractions/rubies-uds21-v4/rubies-uds21-v4_g395m-f290lp_4233_179413.spec.fits,/Users/matthewsmawfield/www/TEP-JWST/data/raw/dja_specfits/rubies-uds21-v4/rubies-uds21-v4_g395m-f290lp_4233_179413.spec.fits,local_existing,0.7007637195279615,success,ha,5.000000000000104,501.4491391306093,8.656603704643599,1000.0,127.3101350723384,grating_fallback_G395M,4.142158391692762,1.5224682487056798,17.0
gto-wide-cos05-v4_g395h-f290lp_1214_7421.spec.fits,7421,G395H,F290LP,jw01214005001_07101_00001_nrs2_f290lp_g395h_raw.102.1214_7421.fits,gto-wide-cos05-v4,169841,3.0,1.0,17.5,5.0830972,10.085433860679501,800.0842,451.98807,,17.51410001483453,4.0737840713434315,8.474830812513042,True,17.51410001483453,oiii_5007,2,2.5893801105818106,https://s3.amazonaws.com/msaexp-nirspec/extractions/gto-wide-cos05-v4/gto-wide-cos05-v4_g395h-f290lp_1214_7421.spec.fits,/Users/matthewsmawfield/www/TEP-JWST/data/raw/dja_specfits/gto-wide-cos05-v4/gto-wide-cos05-v4_g395h-f290lp_1214_7421.spec.fits,local_existing,0.2480087221047655,success,oiii_5007,92.86636002945632,12.137406617080249,11.856822879245417,2700.0,47.151901878643855,grating_fallback_G395H,3.0463153096442515,0.8240555232298288,38.0
gdn-fujimoto-v4_g395m-f290lp_4762_37393.spec.fits,37393,G395M,F290LP,jw04762006001_05101_00001_nrs1_f290lp_g395m_raw.183.4762_37393.fits,gdn-fujimoto-v4,171424,3.0,1.0,15.4,7.1894361223701955,10.68018641552413,602.8111,265.09637,,6.478789359149259,15.43926714252409,8.980749846027969,True,15.43926714252409,hb,1,12.446628698576534,https://s3.amazonaws.com/msaexp-nirspec/extractions/gdn-fujimoto-v4/gdn-fujimoto-v4_g395m-f290lp_4762_37393.spec.fits,/Users/matthewsmawfield/www/TEP-JWST/data/raw/dja_specfits/gdn-fujimoto-v4/gdn-fujimoto-v4_g395m-f290lp_4762_37393.spec.fits,local_existing,0.3567774597754853,success,hb,339.82720701469196,44.55281829982175,12.140535709481018,1000.0,127.3101350723384,grating_fallback_G395M,3.982520058837933,1.0294321027584217,14.0
rubies-egs52-v4_g395m-f290lp_4233_2969.spec.fits,2969,G395M,F290LP,jw04233005002_05101_00002_nrs1_f290lp_g395m_raw.187.4233_2969.fits,rubies-egs52-v4,150706,3.0,1.0,14.5,5.9547367,10.021235332299192,545.124,92.94448,,9.851957810964814,3.2724242502341,14.517434402114962,True,14.517434402114962,ha,1,3.106967974540251,https://s3.amazonaws.com/msaexp-nirspec/extractions/rubies-egs52-v4/rubies-egs52-v4_g395m-f290lp_4233_2969.spec.fits,/Users/matthewsmawfield/www/TEP-JWST/data/raw/dja_specfits/rubies-egs52-v4/rubies-egs52-v4_g395m-f290lp_4233_2969.spec.fits,local_existing,0.7682717009960555,success,ha,32.33395766987846,63.844052674329134,10.218475657165254,1000.0,127.3101350723384,grating_fallback_G395M,4.565550318529487,0.6164768150005832,17.0
gto-wide-cos05-v4_g395h-f290lp_1214_7423.spec.fits,7423,G395H,F290LP,jw01214005001_07101_00001_nrs2_f290lp_g395h_raw.104.1214_7423.fits,gto-wide-cos05-v4,169842,3.0,1.0,12.9,5.0847216,10.245533006057185,951.3629,270.68713,,12.396790658734192,3.300855251164104,12.94453785326945,True,12.94453785326945,ha,2,3.0317000456987175,https://s3.amazonaws.com/msaexp-nirspec/extractions/gto-wide-cos05-v4/gto-wide-cos05-v4_g395h-f290lp_1214_7423.spec.fits,/Users/matthewsmawfield/www/TEP-JWST/data/raw/dja_specfits/gto-wide-cos05-v4/gto-wide-cos05-v4_g395h-f290lp_1214_7423.spec.fits,local_existing,0.5458786039278996,success,ha,70.94257966202913,12.356822739078533,9.220488299349501,2700.0,47.151901878643855,grating_fallback_G395H,3.994471757137452,0.5794910409189076,47.0
rubies-uds1-v4_g395m-f290lp_4233_916674.spec.fits,916674,G395M,F290LP,jw04233001001_05101_00002_nrs2_f290lp_g395m_raw.316.4233_916674.fits,rubies-uds1-v4,148930,3.0,1.0,11.0,6.062194,10.099553013072729,248.40987,47.273,,10.967351665785298,2.7247015669930303,8.122184118935962,True,10.967351665785298,oiii_5007,1,3.530203581911625,https://s3.amazonaws.com/msaexp-nirspec/extractions/rubies-uds1-v4/rubies-uds1-v4_g395m-f290lp_4233_916674.spec.fits,/Users/matthewsmawfield/www/TEP-JWST/data/raw/dja_specfits/rubies-uds1-v4/rubies-uds1-v4_g395m-f290lp_4233_916674.spec.fits,local_existing,0.7205556835343044,success,oiii_5007,5.000000000000001,376.6465805054227,9.96622849655264,1000.0,127.3101350723384,grating_fallback_G395M,3.537042641388681,0.5604384016636983,14.0
rubies-uds3-v4_g395m-f290lp_4233_50716.spec.fits,50716,G395M,F290LP,jw04233001003_05101_00002_nrs2_f290lp_g395m_raw.228.4233_50716.fits,rubies-uds3-v4,152516,3.0,1.0,10.2,6.1672587,10.039934590557813,161.5635,20.550009,,10.187787135518853,1.2059025824788594,8.062920760213752,True,10.187787135518853,oiii_5007,1,3.386295410268422,https://s3.amazonaws.com/msaexp-nirspec/extractions/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_50716.spec.fits,/Users/matthewsmawfield/www/TEP-JWST/data/raw/dja_specfits/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_50716.spec.fits,local_existing,0.8955312364413448,success,oiii_5007,5.000000000000001,610.223915450122,6.089033275401907,1000.0,127.3101350723384,grating_fallback_G395M,3.589548571530467,1.6221043587666775,14.0
rubies-uds31-v4_g395m-f290lp_4233_981721.spec.fits,981721,G395M,F290LP,jw04233003001_05101_00002_nrs2_f290lp_g395m_raw.6.4233_981721.fits,rubies-uds31-v4,172456,3.0,1.0,9.0,7.1988943,10.017051498292615,380.1335,29.231775,,8.87859732874536,2.726243230854387,8.950540905500178,True,8.950540905500178,ha,1,4.515419525177113,https://s3.amazonaws.com/msaexp-nirspec/extractions/rubies-uds31-v4/rubies-uds31-v4_g395m-f290lp_4233_981721.spec.fits,/Users/matthewsmawfield/www/TEP-JWST/data/raw/dja_specfits/rubies-uds31-v4/rubies-uds31-v4_g395m-f290lp_4233_981721.spec.fits,local_existing,1.1140809571192265,success,ha,5.000000000000406,1406.4023345378935,3.0635945129294164,1000.0,127.3101350723384,grating_fallback_G395M,5.384826565903061,3.1711207262550953,17.0
