id,ra,dec,use_phot,z_spec,z_phot,z_16,z_84,log_Mstar,log_Mstar_16,log_Mstar_84,dust2,dust2_16,dust2_84,mwa,mwa_16,mwa_84,met,met_16,met_84,sfr100,ssfr100,sfr10,logfagn,UV,VJ,chi2,nbands,gamma_t,t_eff,log_Mh,ml_bias,log_Mstar_true,alpha_z,sigma_dust2,posterior_broad
8487,3.6560263368572032,-30.43694849579122,1,,11.150485420939868,1.4518162485898154,12.15595289348875,8.471602230016236,7.868159499782616,9.076419386165565,0.6107948855065716,0.1839062418597,1.350086647295423,0.2395682803493439,0.0481798555734487,1.2663569627295657,-0.7165885179149015,-1.4410506963565797,-0.1577592065307078,1.15416009766626,5.364881153995502e-09,1.3684067417476269,-2.0928774566133312,0.8098140323237146,0.5565375983591068,4.205785620327193,7,0.9210338947514648,0.3738742061022125,10.471602230016236,236396810366.4333,-236396810357.9617,3346324.455867688,0.5830902027178615,True
8971,3.637312730146121,-30.435688985019013,1,,9.090883472681409,2.013492281922163,2.6446032504882417,8.269551869301454,8.08306685419783,8.49906574084247,0.1305645149038932,0.0347173027884697,0.3598539423148269,0.6248958227194079,0.1745800654763055,1.0489324764019414,-0.8671059477267897,-1.6026939889320235,-0.4563561804939385,0.3087228900738468,1.620385936324366e-09,0.2722383154122313,-2.690574432241716,0.5894817358467108,0.0385419969279574,0.3242184177153145,6,0.9126954069095748,0.4898168313845584,10.269551869301454,1569989498.409856,-1569989490.1403043,3049550.492846968,0.16256831976317862,False
9010,3.611092297327419,-30.435553205134017,1,,9.033249180555524,8.750830858463459,14.76081085043364,9.391121664786612,8.830211504161323,9.880950781256352,1.3325519671722557,0.8978528768652526,1.9460279783639396,0.0661911742735004,0.02653041202067,0.1535118089835349,-0.594924459123209,-1.313872068481358,-0.0901478047771425,21.63146968847545,9.475272075018313e-09,38.89082673432403,-2.155936313328231,1.813304505442524,1.415154225453627,10.987175664561576,14,1.1222872919208784,0.6075048831923605,11.391121664786612,3501292423.1750455,-3501292413.7839236,3040829.236376152,0.5240875507493434,True
9731,3.567426530500519,-30.434169258616624,1,,10.098610790009587,2.2917363271142266,11.186746024884782,8.692772254033034,8.33590050604931,9.019421991455486,0.305966377328373,0.144491556208954,0.7971138370628694,0.0858156399984802,0.0310462394709939,0.634232620853739,-1.0997599821707116,-1.6657827274397214,-0.3517148058476075,4.734457153190306,8.641870929926411e-09,10.187411493785758,-2.6415847622187068,0.3350112823609166,-0.0048640051056594,4.022378209614443,10,0.9487974035085543,0.4413165943674413,10.692772254033034,24682126722.374184,-24682126713.68141,3198199.447200383,0.32631114042695775,False
10570,3.5953808789934985,-30.43180120034361,1,,10.322352182715456,9.826640789343584,10.420928589932831,10.35898165345592,10.228176131324757,10.470698341948305,1.676987983484257,1.5233541755175264,1.906000728548198,0.3271269403181835,0.1913439353335482,0.353135550192042,0.0012654157017755,-0.2164736534074736,0.1255022331123423,1.898967642814478,9.142952815709315e-11,0.5197376715059464,-3.236803583854638,2.9522070284271145,1.6725616497611533,76.79615691040992,25,2.8163061411326917,1.271234806161962,12.35898165345592,186994950049.83823,-186994950039.47928,3230275.494689356,0.19132327651533576,False
10586,3.6172071669543833,-30.43174981318066,1,,11.242537394708805,9.80096094821198,15.528794481066535,10.441381928304253,10.000018214769565,10.845240653307911,1.6813032999716997,1.14601071122694,2.299090412887698,0.0421965789795833,0.0198183720338499,0.1233451902915699,-0.2203744335384708,-0.7482933869198709,0.0190853516094143,220.85288811376157,1.0461025959698364e-08,439.6806101941941,-2.9262068704972877,2.244075255223944,1.9151839227497511,10.910050126509784,11,3.4629387630351713,1.3898418067031402,12.441381928304253,2037517882860.35,-2037517882849.9087,3358976.4010727485,0.576539850830379,True
11373,3.658745269988844,-30.42968651440285,1,,9.060057850521064,0.5427311021644994,2.1327200386014193,8.152863219710257,7.553260040477406,8.447177756219844,0.4480980926837694,0.1234367806937596,1.1350017876019427,1.2861645966184994,0.4552978286707464,2.6454517421604646,-0.9069709839705896,-1.500539278202755,-0.4197772597131841,0.0996790737770065,8.861711877132718e-10,0.0859322509712026,-2.0731361474737664,0.9184849915053128,0.4389713391296865,33.801316742168794,7,0.906110752478316,0.488523743737474,10.152863219710255,1317499205.881991,-1317499197.7291276,3044889.048067304,0.5057825034540916,True
11784,3.583934796265637,-30.42844441762141,1,,10.437853975328784,10.162721800477616,10.461178764253118,10.4401655593104,10.1722145954962,10.644082614939723,1.758799255077889,1.4584861381612166,1.972474321646777,0.3227168864582359,0.3009543654999752,0.3335403432600587,0.0944095708305747,-0.0816979664746473,0.164217305919899,1.36026745001028,5.3723060052722417e-11,0.5632466267567703,-2.8638117211648746,3.0821212360820134,1.753877817433562,346.90114409372995,27,3.313787982148862,1.4731390224814669,12.4401655593104,267692120731.58212,-267692120721.14197,3246710.061533522,0.2569940917427802,False
12190,3.657790505458855,-30.427179643196723,1,,11.833272135982307,12.09520103994034,13.71848918515022,8.616200419092277,8.427211972563626,8.889248399198113,0.0221766415366779,0.0052909581153945,0.0645240734070804,0.0453545195703091,0.0200995703698363,0.078863244517065,-1.3334732811765202,-1.784711267649049,-0.5336309518982175,4.090734316180927,1.0474681461272005e-08,9.336941495563437,-2.3125058964144145,0.0679210831070769,-0.6686456358054187,30.5856159297798,7,0.9349033621610884,0.3495474444150567,10.616200419092277,1382202479333.1492,-1382202479324.533,3439061.441806658,0.02961655764584295,False
12278,3.661622831312985,-30.42688161057176,1,,11.982631636170794,0.7970765296526926,12.274408791731496,8.370249240663245,7.564469697648597,8.703139389997418,0.239378550479485,0.0465572693936679,1.103126226354541,0.1441961882202097,0.0391716063913486,2.111864687266697,-0.8255374924606771,-1.490855166529716,-0.1691914294362272,1.71676893330137,6.854628558908931e-09,2.5900791814841178,-2.6715767624511617,0.4510240166623127,0.100763144929747,10.087590771963924,7,0.909306363902194,0.3341108327088967,10.370249240663243,1485346362216.4724,-1485346362208.102,3459016.2352748513,0.5282844784804365,True
12369,3.64801065202162,-30.426614855295412,1,,10.79740886749842,0.5498940545064432,11.07131277396901,8.112703561184325,7.315229951790132,8.384865340400165,0.1534365078500744,0.0194695515119407,1.3707153813883712,0.1257201835921261,0.0350148428610266,2.7505892399092517,-1.1738548789978356,-1.662923230105559,-0.3256696130619786,1.157787987627688,7.707353851918518e-09,1.5179119886794676,-2.406632261407742,0.3424811464764161,-0.2038281097480201,2.961529111602855,6,0.8965474333310322,0.3804358947849338,10.112703561184324,70788521951.26428,-70788521943.15158,3297346.207526068,0.6756229149382152,True
12694,3.6589393664460186,-30.425868493066424,1,,9.949212350679664,1.8123479083220817,10.497293569555822,8.310581669441632,7.840845474538201,8.664237714505969,0.2815721470461806,0.0643823016406165,0.811612053880632,0.1487582729722921,0.0480680849576226,1.0437182716783928,-0.8741436640657247,-1.551831124865101,-0.1948076285301661,1.6271073095236168,6.282991847000678e-09,2.7730635268353425,-2.0592534487815666,0.4557187696733678,0.141299842430385,19.25398885722016,7,0.9120076353715112,0.4329350895828011,10.310581669441632,12060613386.54746,-12060613378.23688,3176601.029777957,0.3736148761200077,False
12863,3.6171988774084887,-30.425536099028633,1,,10.180529943141766,10.054971582649776,10.696258117347748,9.275460545296148,9.089243168444742,9.48149699677615,0.084865126530444,0.038382298172013,0.1702793214321135,0.0677558561766294,0.0363259638160717,0.1111529497537964,-1.2663795885691491,-1.697752332126427,-0.449119912419749,16.349491872396595,9.360134899647264e-09,29.123785072374805,-2.0251980636542233,0.0474378780698359,-0.402635000218595,15.88262823195192,13,1.081786335916492,0.4976421149363123,11.275460545296148,51438067006.06121,-51438066996.78575,3209980.7469203696,0.06594851163005025,False
12866,3.654671343077749,-30.425385873261796,1,,9.953164743470936,1.5157791479479257,13.344896501245191,8.525954140212793,7.898134286738038,9.14034669375914,0.6223047848617956,0.2154520145550129,1.356383700887484,0.2287749509399648,0.0443274173520298,1.1086771415416852,-0.7332241240445476,-1.391448555242877,-0.1324861172988673,1.442056632423597,5.262902952710615e-09,1.6220641035560774,-2.212192965065338,0.83348625036502,0.5788969681704579,3.482975372843758,6,0.9300390375599784,0.4412552458912799,10.525954140212791,14953293479.254412,-14953293470.728458,3177174.314950757,0.5704658431662355,True
13537,3.652490072148819,-30.42375407427919,1,,10.106454052872106,2.781502691868379,10.6914773357345,8.558866739260619,8.232945138285308,8.89763718037215,0.083315812233668,0.0212034389202332,0.2834188041613956,0.0850217041317839,0.0379778962325899,0.2364994262401688,-1.0245632796965165,-1.6145050662838,-0.3042185582749637,3.3134933489183904,8.774053941441847e-09,6.44020765633235,-2.4353056183220794,0.1414984911808616,-0.2950419843134639,11.80544621162666,6,0.9329512503061144,0.4334854421922545,10.55886673926062,22138148639.883396,-22138148631.324528,3199329.313329113,0.1311076826205812,False
14076,3.643340523908392,-30.42239772025355,1,,11.479021290830108,0.2414122848277948,10.903441132616136,8.227197748241363,6.945231678952492,8.652656700044066,0.2908260668312448,0.0563046110407125,1.9409686378993307,0.5891721029851473,0.0693354245776949,4.170822694619786,-1.0542344635574628,-1.7005833677678424,-0.2448345105971119,0.4311700716980961,2.048109754545782e-09,0.4449569687712028,-1.495816200185374,0.6843232062459741,0.2257351418479167,2.007174171138328,7,0.9005545441477073,0.351183651673586,10.227197748241364,389958258539.172,-389958258530.9448,3391263.189672696,0.9423320134293091,True
14364,3.6473069672124145,-30.421639363815956,1,,11.113007343999636,2.273930079934391,11.224788444834328,8.331456782933216,7.926816278594713,8.629831336924033,0.1010633086015101,0.0282471523335014,0.4163071065786621,0.1030243483967303,0.0450515236846467,0.682916044587862,-1.2141640994816647,-1.6951025988241697,-0.4971831492470694,1.7806986990794926,7.593032879440343e-09,3.868631288151577,-1.9094975582167275,0.2563432215783834,-0.3236709713280596,0.4926137058483361,6,0.9092221707401292,0.3707981000268772,10.331456782933216,186373817766.87897,-186373817758.5475,3341159.614300111,0.19402997712258035,False
14390,3.64648626238808,-30.421613995768617,1,,9.72221122796772,1.3787427717522407,10.822893654761074,8.518348947433623,8.114131898828715,8.797918223731815,0.2765673087497289,0.0934910352720511,0.8070300551479856,0.2537414211116934,0.0492462888863603,1.369842401486388,-1.0504134164693002,-1.6614158452520584,-0.1727645235354969,0.9146127695110672,5.1134592492245215e-09,0.8674475765703248,-1.9421541567063247,0.4916263273888752,0.1952187263392808,0.7231665244430892,6,0.9300105943587076,0.4556047436893606,10.518348947433624,8621645921.89991,-8621645913.381561,3143499.6210744246,0.3567695099379673,False
14603,3.650266306493956,-30.420972278596413,1,,11.54137620133593,1.802713484996374,12.337633952845064,8.16113041633167,7.561839244846957,8.767745657393569,0.4252929820400244,0.10910075361626,1.1214471230414524,0.1329097801428534,0.0447474752282894,0.9688644210092155,-0.8101849160372656,-1.522130208174579,-0.19132942383697,1.0439286238792564,6.41903193355796e-09,1.7646352139074393,-1.8944406624460488,0.6059669580305886,0.2732049112627877,11.55877484457606,6,0.8962401505809714,0.3468909666740899,10.16113041633167,418308538194.9136,-418308538186.7525,3399725.3281921456,0.5061731847125962,True
14625,3.643992695912112,-30.420914459397306,1,,11.800196573988323,1.4214432025174784,13.425391217477134,8.056038086454407,7.469920346829677,8.725196091802053,0.6159477235386897,0.1807508456693193,1.3282941319441182,0.215475785400085,0.046361819003231,1.301839278417592,-0.7417507699007453,-1.4373735850541385,-0.1376720669758807,0.4953612631766184,5.920621416477874e-09,0.5595071881509259,-2.1690137791201294,0.7406363145377668,0.4917925955156477,1.8804644482250377,7,0.8895187269068533,0.3338722367329365,10.056038086454407,674271158777.4119,-674271158769.3558,3434626.7865064526,0.5737716431373995,True
15724,3.615904478063808,-30.418496593207067,1,,9.25934662798088,1.6233878216961677,9.316334650582675,8.317842147942414,7.896704063188592,8.6208149269541,0.5889227961665119,0.1657402637426425,1.0788997622081686,0.4600164850589804,0.0544736491914705,1.1566472511366732,-1.1025851606834634,-1.592243365687542,-0.6031593950929705,0.4439626804318116,3.6224234810479516e-09,0.5715078821548837,-2.877799678281351,1.0741972833099105,0.44770434840337,9.284051246013243,13,0.9151972922627258,0.4790903966077313,10.317842147942414,2427564467.7509556,-2427564459.4331136,3074900.6247921535,0.45657974923276307,False
16049,3.6665037671697713,-30.417599063759237,1,,11.644394035698792,0.8263966165193668,12.406831392015858,8.398083347309743,7.78401968129249,8.940765078807067,0.4822948538650591,0.0516946075874766,1.6377593397989385,0.407464696980866,0.0446084647138313,2.3046645331873585,-0.7247894108721704,-1.5012761158166006,-0.1714408184802747,0.6517107405344739,3.504819857063561e-09,0.6182766730514023,-2.3865903716673995,0.8393487690074863,0.4053960927120741,35.42650360471172,7,0.9127840220907992,0.3489739537600383,10.398083347309743,694712117753.812,-694712117745.414,3413659.8458692404,0.7930323661057309,True
16140,3.6592859605165207,-30.417278013966577,1,,9.9409787565928,1.0034199762044034,10.712579735180311,8.057252680236994,7.275176535848427,8.457168625949059,0.1691267605912428,0.0335190748634973,0.8448436179652903,0.1135455239243729,0.0425146183649552,1.3801897756912984,-0.901659237737783,-1.5650690505804208,-0.2346179986662436,0.9362107839543726,7.331605130732865e-09,2.1149155784653044,-2.2220182762006577,0.3548712957776949,-0.0130221976571043,8.845519989441442,7,0.8974699214435591,0.4265159790729029,10.057252680236994,9239022764.195976,-9239022756.138723,3175406.4341554646,0.4056622715508965,False
16439,3.616614439508724,-30.416499810597212,1,,9.535153751545485,9.478232574087878,9.723609174059828,10.82601835642862,10.623370425294215,11.028471767330617,2.097799236742624,1.8512647869997056,2.3733525012139007,0.3460129764154668,0.259506771348011,0.3734206440679166,-0.1738650019572625,-0.3864289900518731,0.0209118839647847,5.580043329609473,7.485815754027364e-11,1.257485375512977,-2.6115874654785345,3.465784493674729,2.082646730149296,200.32556147490004,24,8.9508081425103,4.502467451210125,12.82601835642862,36798170611.85727,-36798170601.03125,3115958.551942615,0.26104385710709754,False
20930,3.5709844038260385,-30.40706566146267,1,,11.398229020632458,11.07223871703586,11.806403981916024,8.228935671982224,7.984412487425548,8.529175356198403,0.1549101965623678,0.0770406007595442,0.3012509084986943,0.0694484854773327,0.0345853213927835,0.1264209345218091,-0.7246636579434884,-1.4757129943548566,-0.0961731144826407,1.4202694079790188,9.312199817327876e-09,2.3980220042849787,-2.090665192015315,0.2766379926000937,-0.1096031832671649,19.323505550108223,28,0.9009731116874004,0.3547959087902071,10.228935671982224,323801392154.2608,-323801392146.03186,3380267.4251329396,0.11210515386957504,False
21038,3.651723612161432,-30.406871581161628,1,,11.566900344219563,2.6956209552510497,11.70637514874118,8.814199089897834,8.516624885253487,9.070820257343527,0.0842676601539734,0.0261842575687468,0.3399576374631151,0.064769292277919,0.0280016669638244,0.1619811279095896,-1.1706447817433872,-1.6493635130320097,-0.6018454121695965,6.128436744216593,9.59934195248095e-09,13.588179614079964,-2.214301109995541,0.0348667922555669,-0.3850249238593832,67.94762929074756,6,0.9644535939895192,0.3721533321847892,10.814199089897834,912241292491.94,-912241292483.126,3403183.121319326,0.15688668994718413,False
22507,3.6550159837229153,-30.40431967064155,1,,9.874282475248526,9.749358434370242,10.181532809222464,8.791713444057423,8.6697746753619,8.918334547174476,0.0494752256660376,0.0157784074235481,0.1263507267160653,0.0368613344490236,0.0208662780569839,0.0703162591041007,-1.468204729725063,-1.7646226506834002,-1.2057932011525094,6.405488906660702,1.0713172207188726e-08,16.1382143034381,-2.181851516184678,-0.1695447065520383,-0.5124024081482155,92.08649900779416,6,0.9633575646331748,0.4620560086353186,10.791713444057423,15886436090.49332,-15886436081.701609,3165712.989073558,0.05528615964625859,False
22517,3.654482616375361,-30.404242243688486,1,,9.931366402604494,0.6533140569920521,10.527810680599886,8.012971852095545,7.253980410032693,8.47654325847284,0.3714811944900855,0.0459013764112879,1.2502385616241998,0.4233535969213085,0.0488190682564232,2.694059928965472,-0.8163343194401473,-1.4957267298518044,-0.1624031139590222,0.2850298519075334,3.7159747155821804e-09,0.3278518965140585,-2.330217478296618,0.6412102203303398,0.2737099585003406,18.466002366364904,6,0.895517491110021,0.4261507626868744,10.012971852095545,8648837059.15285,-8648837051.139877,3174011.228184346,0.6021685926064559,True
22726,3.571351547679658,-30.403937744415305,1,,9.844621916779356,9.718574617148688,10.10670171647518,10.260066169172578,10.131308837402669,10.348471398640484,1.885486700570222,1.735955366457856,2.0270358068321963,0.4448863092281301,0.3568896612060415,0.462375645278381,-0.3806769170715085,-0.5222217053063434,-0.2186605781567665,0.3222995188719686,1.6614056687541597e-11,0.138449490565683,-3.604152669910903,3.1870892473877035,1.878383130732825,191.10041781591903,28,2.3412095536270443,1.1275359303600234,12.260066169172578,51975684108.87483,-51975684098.61477,3161392.6612339467,0.14554022018717017,False
22836,3.654551582859527,-30.403721809693582,1,,10.033400749305477,1.0546508959945649,10.46878236283875,8.110535258392485,7.404054710381489,8.584274152607417,0.4290181998146755,0.0990028511277397,1.1223151597860137,0.23459135347117,0.0489537057687173,1.5860101685474977,-0.783791715315931,-1.4769450388529188,-0.1628715700051032,0.6004960340300639,5.388785057507259e-09,0.7595303867974614,-2.3621339104938732,0.607051506633983,0.2980447716728918,15.161875799959224,6,0.8996657905970468,0.4221872502627958,10.110535258392485,12058733291.608791,-12058733283.498257,3188790.0731405835,0.511656154329137,True
24120,3.6496484705435464,-30.401524976898116,1,,9.688795676725684,1.7134597120415096,10.853799700357646,8.044595507728715,7.493476652949214,8.410549540381878,0.1048903987146802,0.0234897767895639,0.696545024840266,0.0838751439667828,0.0357543669190058,0.945547296604722,-0.9565900778952618,-1.5669743991950242,-0.2801858975746631,0.9989908136887772,8.556155354272072e-09,2.070546589381608,-1.91964525902269,0.2659487518663539,-0.1579779233603915,14.539663849578815,6,0.8980172013918579,0.4420002089491596,10.044595507728715,5099396888.90675,-5099396880.862154,3138597.472705028,0.3365276240253511,False
24488,3.6490018276249616,-30.400913914805116,1,,9.924881021689297,2.572883366452742,10.553923111980266,8.352078125910895,8.012646800654215,8.772847633779241,0.1536285380590749,0.0476893090282465,0.4848471838220661,0.0839947465500464,0.0338430236620766,0.3881015869308003,-0.952304312129206,-1.5891086974818602,-0.2485152461053408,1.965839724353244,8.79306716753271e-09,3.883621872143963,-1.9993288272408545,0.2589180768942256,-0.1573664560321646,13.37378222795857,6,0.9151022329647724,0.4358592126013387,10.352078125910896,11858440455.950066,-11858440447.597988,3173069.546919647,0.2185789373969098,False
31350,3.532694003598825,-30.38801416400153,1,,9.615545384392592,2.1287222239072996,11.251911534185489,8.176332600104843,7.749627344710257,8.61371245989098,0.4192621425139283,0.1526538929234288,1.0456690641611617,0.1055845578411617,0.044380126278423,0.8229036418325996,-0.7820645080321953,-1.5081830509589818,-0.1375764898614973,1.206301058095295,7.772216983778558e-09,2.05274681419773,-2.4953921432768,0.4858451546982962,0.2392747992332466,16.03787038508227,20,0.9049627616390932,0.4500462684026718,10.176332600104844,4881348396.140292,-4881348387.96396,3127824.583677322,0.44650758561886644,False
32630,3.56316300300886,-30.385754422485615,1,,9.710760844643966,9.589950752844867,10.211400844490298,9.692543924466436,9.569286944235476,9.83448576044447,1.6841952365773925,1.4351635383557346,1.9520492781842191,0.2255401203272846,0.1688811099129977,0.3355743792608672,-0.0083423841046343,-0.3898501695882316,0.1277466581150759,1.783261596237096,3.792384715697712e-10,0.2818089594979294,-2.110774792795708,2.853426220806284,1.7164973186862476,94.26783782080686,27,1.3126235228224852,0.64407728972437,11.692543924466436,23453572272.34433,-23453572262.651787,3141820.681455878,0.25844286991424226,False
42089,3.511925839189859,-30.371861764819037,1,,10.393452700228671,9.860699032646522,10.757224599651927,9.0873322141369,8.687480344793801,9.363784636266136,0.3636989664347484,0.1555787860397037,0.5994060234829752,0.0802037816485688,0.0370299583699254,0.1394167252494901,-1.3116860173731364,-1.7477627224907235,-0.702489206096146,9.477796384723716,8.848202246371493e-09,15.920392460899611,-2.141886103813486,0.280997837491725,-0.1847902745869554,34.67542172055948,23,1.0233612273976187,0.4576016393113081,11.0873322141369,72337023552.9683,-72337023543.88098,3240402.1368544283,0.22191361872163576,False
48838,3.4946307806456254,-30.360970115947424,1,,9.440404172892642,2.0227195011229906,10.48422819132779,8.106968211633209,7.773427357430634,8.370828235970729,0.1188054752989668,0.0265611258431715,0.6230535002389915,0.072790869216675,0.0358833039507458,0.7336385619995615,-1.1571788139541836,-1.6502480634529355,-0.4701401834824734,1.218581575753478,9.297612935135276e-09,2.5632394805779204,-1.9288411357140527,0.1678896162929533,-0.2179045280407052,7.289924557245462,13,0.9020841227738988,0.4599727119598738,10.106968211633207,3048086828.7883883,-3048086820.68142,3101914.970745952,0.29824618719791,False
49514,3.590110385123627,-30.359741785134855,1,,10.4971752442041,10.740422473299253,10.985461478023762,8.26106745978377,8.111312038865899,8.454902515505097,0.0091082875657112,0.0025854454842094,0.0245625682945688,0.0543338400385259,0.0363514676408328,0.0760744799979913,-1.721476863126953,-1.9097821308107132,-1.4875307104962576,1.8322097766731524,1.0398673769242911e-08,2.2764190431376607,-2.603719409041146,-0.2304321712527688,-0.6538850856670742,32.628858285530264,27,0.9065277490805396,0.3998733175442441,10.26106745978377,41178007428.38157,-41178007420.1205,3255118.5393251805,0.0109885614051797,False
53168,3.515751890541803,-30.35320701906168,1,,9.347099404232669,5.313988087800882,11.507567728437246,8.08390960335994,7.500715442534116,8.647056435245602,0.9071129942015632,0.4716285709001979,1.6190903190163657,0.1146468751439787,0.0430413863674249,0.2868763625846441,-0.6691537339644014,-1.3483831626931673,-0.1288297788160428,0.7026480970198254,8.033276646098706e-09,0.9414416711314062,-1.8461471213795453,1.1340661709221465,0.8323545452615413,68.38453717516056,15,0.9013851285687025,0.4658590027808064,10.08390960335994,2404470774.74621,-2404470766.6623006,3088023.123446589,0.5737308740580839,True
54038,3.5137437409611296,-30.351566414995208,1,,10.51148061696576,9.604186814869266,10.748842683545014,8.357855580827788,8.113976238392363,8.609460847620193,0.1080160908746013,0.047497857381597,0.2143410874892254,0.0798604369847007,0.038872513541048,0.1322487591313348,-0.7697046566976413,-1.406884103095782,-0.1709002966771472,1.7337159143084846,8.716859648566635e-09,3.1503480582800396,-2.6072678259086377,0.23998292139159,-0.2366619520222386,7.35068814886776,13,0.913398113429722,0.4021513191880229,10.357855580827788,46988260057.56851,-46988260049.210655,3257143.0021716338,0.0834216150538142,False
54380,3.5155284294387807,-30.350990284133456,1,,9.157504357449378,8.939948168196596,10.233389847847782,8.100840444151695,7.798875024061681,8.436667471928073,0.2575022152517974,0.1018926939052403,0.646701063032666,0.0928573476858006,0.0420093526569602,0.1723802727101935,-0.6570329646259248,-1.350273088955768,-0.1524112736764266,0.8357317146449541,8.304496507595494e-09,1.2000062301877457,-1.7703861701475327,0.4153322244781599,0.0960561919301454,12.693651796111014,14,0.9030551524183702,0.4798746279188687,10.100840444151697,1575463270.3260715,-1575463262.2252314,3059600.630119125,0.27240418456371285,False
57327,3.533366786302052,-30.34557766450562,1,,9.98517895390237,1.8738374865758332,10.416883036127212,8.046806724521797,7.603699974532149,8.436717997704255,0.2266969685708782,0.0465131603804822,1.0108548995594595,0.1119148804269736,0.0407171813853804,0.8654625450107474,-0.7793471021374904,-1.4500992569018525,-0.1843603774082344,0.8966525848309402,7.69016575463965e-09,1.7228732599066827,-2.2857108324074003,0.4129004885154579,0.103170989579322,12.013693483590982,18,0.8967896287060111,0.4236175753446207,10.046806724521796,10125800628.163824,-10125800620.117018,3181814.093236188,0.4821708695894886,False
57343,3.4787413336192,-30.345536010248832,1,,11.340834589312887,10.85835755909409,11.384950650107085,8.403658619767816,8.248605604161654,8.743204504848725,0.0611348054740105,0.0321607744877543,0.1193662793878553,0.0518769351945984,0.0266978802866195,0.1026727248206751,-1.289853375979979,-1.746382363752776,-0.6320008087443073,2.5310276989612293,1.0086865497804365e-08,5.639446833457672,-2.5019481413777465,0.1737226435238525,-0.7064803941333153,15.107775820088609,13,0.9142675119150894,0.3625523092320789,10.403658619767816,343351720365.9659,-343351720357.5622,3372434.3073677146,0.0436027524500505,False
58200,3.481650914938584,-30.34373326153142,1,,9.538867162349383,3.0944840613240077,10.171958882035115,8.643367712678051,8.085419196645296,9.098388813654198,0.8440056040914492,0.3988023103707316,1.6462160323209374,0.1324626126788135,0.0467712075213977,0.4808524046815858,-0.6149187027180839,-1.3088535849297245,-0.0676178503579803,2.490023979748995,7.598846269213093e-09,3.57124538457173,-1.6849929110202426,0.9193007638145368,0.7669489272954557,12.63438709736431,13,0.943971547451514,0.474588501947074,10.643367712678051,6268603227.54734,-6268603218.903973,3116507.657109347,0.6237068609751029,True
58305,3.4750329144457557,-30.34353315080723,1,,9.641522061127263,3.2788608092675378,10.37668152033216,8.105529760936642,7.634728249972426,8.526501800744901,0.3262229868015852,0.1042053508764913,0.9146554153732124,0.1057982201332948,0.0443254107857654,0.3037474619075669,-0.7326027606541632,-1.409960352194486,-0.1599583725687016,0.9735017673685238,8.165264641746104e-09,1.4275341502902288,-2.0345047501403335,0.4446993886463914,0.1547838776817691,7.787926196915764,12,0.9011218149684048,0.4464929848961724,10.105529760936642,4847062098.167089,-4847062090.06156,3131649.2031411957,0.40522503224836054,False
58483,3.469138216653004,-30.343196761637817,1,,9.707993901575016,2.3973898053254263,13.292769714658013,8.061700706400043,7.423864784327287,8.631553430626857,0.7898799682925985,0.3066091855170466,1.532530324989538,0.1405234009406943,0.0428092181321124,0.6504730029465037,-0.6598419855126543,-1.3940178752257744,-0.0936194975114286,0.6399744571449463,7.050235239759498e-09,0.8531383539232159,-2.1703888606998354,0.9260436324039034,0.6987507602976564,8.33128310606351,12,0.8987161282347369,0.441152748602399,10.061700706400044,5419107737.926178,-5419107729.864477,3141414.8372495375,0.6129605697362457,True
58738,3.469982629318604,-30.342608566724405,1,,9.56206344329592,1.9996855876889,10.868778149986149,8.091858426718522,7.510972237158433,8.561300058395677,0.3418725762581451,0.0871172514825608,1.1112544864592924,0.1066642939636495,0.0427826748972846,0.7573839402073463,-0.7956519349379282,-1.369815482238956,-0.2339970527054363,0.9821435636413464,7.779662995858763e-09,1.458103016734705,-1.802654637638996,0.4784359668553684,0.2056787894165559,7.639891707715792,12,0.9008019370476702,0.4513906496068013,10.091858426718522,3981400125.771649,-3981400117.6797905,3119935.52326671,0.5120686174883657,True
59932,3.525143259983339,-30.34045447920902,1,,11.048262997170449,10.772953435809317,11.503833847189917,8.793174791872895,8.609450281170975,9.033303925510936,0.0704597890208083,0.0264332922058497,0.1500171507619091,0.0616603879674716,0.030151266480264,0.1077406724869188,-0.884149936601863,-1.5851239764537222,-0.1060358733209726,5.594418181570024,9.589269368346077e-09,10.911667786574766,-1.52054712870526,0.1713539551308684,-0.3122054606019553,8.712569581246349,9,0.961704967413602,0.3953752467455863,10.793174791872897,259719280759.22775,-259719280750.43457,3332218.3569196486,0.061791929278029706,False
60129,3.482998319797274,-30.33950360059041,1,,9.876239165427682,2.13669535066796,15.252482796343308,8.200776104885854,7.734678420400678,8.761582790794927,0.4316509657348235,0.1055272030691724,1.2407301846413723,0.1009970174197811,0.0360036879129175,0.8737001718197412,-0.850504112410049,-1.5359939109793603,-0.1789485130042308,1.2087170633070436,7.696611861263755e-09,2.014163348157697,-2.378924416637728,0.6112214903860078,0.2954983538623459,13.914788335174633,9,0.9052630964623848,0.4340747003223542,10.200776104885854,9151722978.71007,-9151722970.509293,3165997.79135396,0.5676014907861,True
